B;053;3917882;5;20160404 01:11;;;;CONARGO RD;WANDOOK;2710;153.6;H;20151216;20160115;510000;;3;FARMING LANDS;;;;0;AK258912;
B;053;511061;4;20151109 01:13;;;56;ALLITTS RD;WANDOOK;2710;301.9;H;20150825;20151016;625440;RU1;3;FARM;;RW1;;0;AJ958797;
B;053;510956;1;20170612 01:03;BOX CREEK;;6885;CONARGO RD;WANDOOK;2710;42.38;H;20170418;20170530;197500;RU1;3;FARM;;RH1;;0;AM457861;
B;053;511048;2;20160926 01:02;WONOOKE;;85;BARNEYS LANE;WANDOOK;2710;355.8;H;20160603;20160908;740000;RU1;3;FARM;;RW1;;0;AK772194;
B;053;3190421;3;20170731 01:03;;;;ARATULA NORTH RD;WANDOOK;2710;268.5;H;20170602;20170711;855000;RU1;3;FARMLAND;;RW1;;0;AM595880;
B;262;511090;1;20200302 01:06;ELWOOD;;125;ODDYS RD;WANDOOK;2710;71.2;H;20200123;20200224;465000;RU1;R;RESIDENCE;;RW2;;0;AP919595;
B;262;511049;1;20220704 01:18;;;7718;CONARGO RD;WANDOOK;2710;545.5;H;20220523;20220628;4039110;RU1;3;FARM;;RW2;;0;AS255225;
B;262;511043;3;20180910 01:21;NINDETHANA;;73;MAWS RD;WANDOOK;2710;249.9;H;20180511;20180831;1091766;RU1;3;FARM;;RW2;;0;AN674262;
B;262;511045;1;20240212 01:09;;;7124;CONARGO RD;WANDOOK;2710;315.1;H;20230925;20240202;3618104;RU1;3;FARM;;RW2;;0;AT812340;
B;262;511046;2;20240212 01:09;;;;ODDYS RD;WANDOOK;2710;169.27;H;20230925;20240202;3618104;RU1;3;FARM;;RW2;;0;AT812340;
B;262;511089;1;20200316 01:03;ELWOOD PARK;;135;ODDYS RD;WANDOOK;2710;41.18;H;20200123;20200310;495000;RU1;3;FARM;;RH1;;0;AP953770;
B;262;511043;6;20181119 01:23;NINDETHANA;;73;MAWS RD;WANDOOK;2710;249.9;H;20180511;20180831;1091766;RU1;3;FARM;;RW2;RW;0;AN674262;
B;262;3190420;7;20250324 01:07;MOYSTON PARK;;1432;ARATULA NORTH RD;WANDOOK;2710;10.95;H;20250220;20250314;642000;RU1;3;FARM;;RH1;;0;AU895251;
B;053;511046;3;20150601 01:11;;;;ODDYS RD;WANDOOK;2710;169.27;H;20141222;20150227;570000;RU1;3;FARMING LANDS;;RW1;;0;AJ407389;
B;053;511045;2;20150504 01:11;;;7124;CONARGO RD;WANDOOK;2710;315.1;H;20141219;20150227;1271250;RU1;3;FARMING LANDS;;RW1;;0;AJ407431;
B;053;511053;2;20100628 03:48;;;;CONARGO RD;WANDOOK;2710;218.8;H;20100420;20100521;224660;R;3;FARM;;RW;;0;AF529067;
B;053;511048;1;20140714 01:12;WONOOKE;;85;BARNEYS LANE;WANDOOK;2710;355.8;H;20140505;20140627;660000;RU1;3;FARM;;RW1;;0;AI719074;
B;053;3607428;1;20150824 01:12;RANDLEIGH;;395;ODDYS RD;WANDOOK;2710;258.66;H;20150615;20150710;430000;RU1;3;FARM;;RW1;;0;AJ710773;
