B;031;2855738;13;20011109 12:45;;;;FEDERAL HWY;BROOKS CREEK;2620;8.774;H;20010618;20010720;155000;;V;VACANT LAND;;;;;7842956;
B;031;2898598;18;20020502 11:10;;;;BROOKS CREEK RD;BROOKS CREEK;2620;125.8;H;20011105;20011105;350000;;3;;;;;;8106501;
B;031;2898597;2;20030516 10:19;;;;BROOKS CREEK RD;BROOKS CREEK;2620;93.33;H;20030410;20030410;280000;R;V;VACANT LAND;;GE;;;9546381;
