B;259;4522566;171;20231218 01:08;;;;SCENIC DR;COLONGRA;2259;;;20230829;20231005;77000;;V;VACANT LAND;;;;0;AT494130;
B;259;3866992;185;20250428 01:22;;;;SCENIC DR;COLONGRA;2259;7.039;H;20250317;20250422;849200;C3;V;VACANT LAND;;WEK;;0;AU996886;
B;014;2991366;63;20120213 02:00;;;223;SCENIC DR;COLONGRA;2259;2.965;H;20111219;20120130;275000;R;V;VACANT LAND;;RS;;0;AG773777;
B;014;3678589;99;20141103 01:08;MUNMORAH POWER STATION;;301;SCENIC DR;COLONGRA;2259;614.23;H;20140721;20140811;695000;SP2;V;VACANT LAND;;WSB;;0;AI813608;
