B;162;;;;;;;PH DAWSON;PH DAWSON;0;2;H;19900222;19900222;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;2;H;19900223;19900223;46000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;4;H;19900228;19900228;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;53;H;19900423;19900423;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;8;H;19900528;19900528;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;8;H;19900528;19900528;40000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;1538;H;19900807;19900807;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;81;H;19900820;19900820;210000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;44;H;19900831;19900831;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;61;H;19900904;19900904;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;48;H;19901019;19901019;172000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;43;H;19901227;19901227;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;16;H;19901229;19901229;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;22;H;19910807;19910807;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;16;H;19911210;19911210;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;40;H;19920117;19920117;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;306;H;19920407;19920407;100000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;4;H;19921013;19921013;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH DAWSON;PH DAWSON;0;8;H;19921023;19921023;142000;;R;RESIDENCE;;;;;
