B;249;3348661;3;20071116 01:39;;;;23/756720, 24/756720, AUTO CON;PARISH NUNGAR SNOWY RIVER;2628;360.8;H;20070213;20070324;350000;P;3;RURAL PROPERT;;PC;;0;AD358189;
B;249;3343485;2;20071016 01:27;;;;23/756720, 24/756720, AUTO CON;PARISH NUNGAR SNOWY RIVER;2628;201.92;H;20070213;20070324;350000;;3;RURAL PROPERT;;;;0;AD358189;
