B;090;879498;;;;;11;LOBELIA ST;FULLERS BRIDGE;2067;;;19920706;19920706;255000;A;R;RESIDENCE;;;;;
B;090;879496;;;;;7;LOBELIA ST;FULLERS BRIDGE;2067;;;19931029;19931029;285000;A;R;RESIDENCE;;;;;
B;090;879489;;;;;8;LOBELIA ST;FULLERS BRIDGE;2067;;;19950410;19950410;230;A;R;RESIDENCE;;;;;
B;090;879489;;;;;8;LOBELIA ST;FULLERS BRIDGE;2067;;;19950410;19950410;230000;A;R;RESIDENCE;;;;;
B;090;879500;;;;;15;LOBELIA ST;FULLERS BRIDGE;2067;;;19960412;19960412;275000;A;R;RESIDENCE;;;;;
B;090;879484;;;;;18;LOBELIA ST;FULLERS BRIDGE;2067;;;19980916;19980916;100000;A;R;RESIDENCE;;;;;
B;090;879484;;;;;18;LOBELIA ST;FULLERS BRIDGE;2067;;;19991111;19991111;450000;A;R;RESIDENCE;;;;;
