B;081;2956191;616;20030204 12:17;;;LOT2610;HIGHLANDS RIDGE;ROUSE HILLROUSE HILL;2155;;;20020301;20021230;204500;;V;VACANT LAND;;;;;9320952;
B;081;2956196;621;20030204 12:17;;;LOT2615STA;THE HIGHLANDS RIDGE;ROUSE HILLROUSE HILL;2155;;;20020429;20021220;209500;;R;RESIDENCE;;;;;9255280;
