B;109;1216449;1;20231204 01:07;AVONLEA;;;FOUR MILE CREEK RD;FOUR MILE CREEK;2800;438.516;H;20230501;20231109;5250000;RU1;3;FARM;;RTM;;0;AT588495;
B;001;19009;62;20031002 10:14;;;;BUTTAI RD;FOUR MILE CREEK;2800;23.78;H;20030731;20030731;3348581;R;3;COAL MINE;;RM;;0;9957403;
B;001;19014;63;20031002 10:14;;;;BUTTAI RD;FOUR MILE CREEK;2800;206.3;H;20030731;20030731;3348581;R;3;COAL MINE;;RN;;0;9957403;
B;001;19015;64;20031002 10:14;BLOOMFIELD COLLIERY;;;BUTTAI RD;FOUR MILE CREEK;2800;;;20030731;20030731;3348581;R;3;COAL MINE;;RN;;0;9957403;
B;109;1215005;2;20070101 01:08;ROWAN BRAE;;12;CHARLEVILLE LANE;FOUR MILE CREEK;2800;114.417;H;20061013;20061208;510000;R;R;RESIDENCE;;RE;;0;AC803345;
B;511;3227058;25;20060201 01:26;;;;GOLDEN HIGHWAY;FOUR MILE CREEK;2329;;;20050323;20050919;110;;V;VACANT LAND;;;;0;AB797956;
B;109;1215009;1;20091228 03:59;;;;FOUR MILE CREEK RD;FOUR MILE CREEK;2800;56.46;H;20091016;20091113;360000;R;V;VACANT LAND;;HE;;0;AF167583;
B;118;;;;;;;;FOUR MILE CREEK;2800;267.195;H;19990908;19990908;825000;R;R;RESIDENCE;;;;;
B;001;19009;;;;;;BUTTAI RD;FOUR MILE CREEK;2323;23.78;H;20001005;20001005;45000;R;R;RESIDENCE;;;;;
