B;162;;;;;;;PH MYALL;PH MYALL;0;83;H;19901126;19901126;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH MYALL;PH MYALL;0;40;H;19910806;19910806;13000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH MYALL;PH MYALL;0;40;H;19911115;19911115;78571;;R;RESIDENCE;;;;;
B;162;;;;;;;PH MYALL;PH MYALL;0;3;H;19920724;19920724;24000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH MYALL;PH MYALL;0;580;H;19930204;19930204;120000;;R;RESIDENCE;;;;;
