B;162;;;;;;;PH BOBIN;PH BOBIN;0;32;H;19900125;19900125;105000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;6906;M;19900510;19900510;83500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;40;H;19900524;19900524;73000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;64;H;19901119;19901119;56250;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;251;H;19910315;19910315;7000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;47;H;19910618;19910618;30000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;9;H;19910815;19910815;15000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;131;H;19911129;19911129;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;49;H;19920713;19920713;155000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;49;H;19920717;19920717;98000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH BOBIN;PH BOBIN;0;4047;M;19920918;19920918;1;;R;RESIDENCE;;;;;
