B;208;;295;20020102 13:30;;;;;DARLING HARBOUR;2000;;;20010312;20011214;550600;;R;RESIDENCE;25;;;;8211756;
B;208;;296;20020102 13:30;;;;;DARLING HARBOUR;2000;;;20010427;20011207;539700;;3;UNIT;9;;;;8206439;
B;208;;297;20020102 13:30;;;;;DARLING HARBOUR;2000;;;20010503;20011207;958800;;3;UNIT;95;;;;8185627;
B;208;;298;20020102 13:30;;;;;DARLING HARBOUR;2000;;;20001201;20011214;629800;;3;UNIT;1;;;;8214711;
B;208;;299;20020102 13:30;;;;;DARLING HARBOUR;2000;;;20010619;20011217;381900;;R;RESIDENCE;17;;;;8210361;
B;208;;300;20020102 13:30;;;;;DARLING HARBOUR;2000;;;20010921;20011213;529500;;3;HOME UNIT;18;;;;8212186;
B;208;2029098;86;20011109 10:00;;117;28;HARBOUR ST;DARLING HARBOUR;2000;;;19991210;20000121;385400;;R;RESIDENCE;117;;;;7733923;
B;208;2029098;87;20011109 10:00;;172;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010511;20010528;456000;;R;RESIDENCE;172;;;;7733972;
B;208;2029098;88;20011109 10:00;;177;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010523;20010625;640000;;R;RESIDENCE;177;;;;7731301;
B;208;2029098;89;20011109 10:00;;266;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010511;20010528;456000;;R;RESIDENCE;266;;;;7733972;
B;208;2029098;90;20011109 10:00;;271;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010523;20010625;640000;;R;RESIDENCE;271;;;;7731301;
B;208;2029098;91;20011109 10:00;;295;28;HARBOUR ST;DARLING HARBOUR;2000;;;19991210;20000121;385400;;R;RESIDENCE;295;;;;7733923;
B;208;2033554;147;20011109 10:00;;2;25;LIME ST;DARLING HARBOUR;2000;;;19990824;20000823;650000;;3;OFFICE;2;;;;7809997;
B;208;2043855;266;20011109 10:00;;5;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010430;20010620;600000;;R;RESIDENCE;5;;;;7795402;
B;208;2043855;267;20011109 10:00;;60;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010412;20010612;520000;;R;RESIDENCE;60;;;;7741708;
B;208;2043855;268;20011109 10:00;;88;45;SHELLEY ST;DARLING HARBOUR;2000;;;20000823;20000823;875000;;R;RESIDENCE;88;;;;7809995;
B;208;2029098;54;20010727 14:31;;94;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010315;20010511;552000;;R;;94;;;;7669217;
B;208;2029098;55;20010727 14:31;;155;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010516;20010612;445000;;R;;155;;;;7697868;
B;208;2029098;56;20010727 14:31;;168;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010509;20010530;457000;;R;;168;;;;7666404;
B;208;2029098;57;20010727 14:31;;180;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010404;20010501;632000;;R;;180;;;;7697776;
B;208;2029098;58;20010727 14:31;;197;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010504;20010601;1720000;;R;;197;;;;7681504;
B;208;2029098;59;20010727 14:31;;283;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010504;20010601;1720000;;R;;283;;;;7681504;
B;208;2029098;60;20010727 14:31;;284;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010504;20010601;1720000;;R;;284;;;;7681504;
B;208;2029098;61;20010727 14:31;;285;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010504;20010601;1720000;;R;;285;;;;7681504;
B;208;2033554;101;20010727 14:31;;42;25;LIME ST;DARLING HARBOUR;2000;;;20010510;20010531;1360000;;R;;42;;;;7670289;
B;208;2043855;198;20010727 14:31;;18;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010412;20010523;385000;;R;;18;;;;7671809;
B;208;2043855;199;20010727 14:31;;45;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010321;20010427;367500;;R;;45;;;;7658281;
B;208;2043855;200;20010727 14:31;;77;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010410;20010522;740000;;R;;77;;;;7666204;
B;208;2782799;240;20010727 14:31;;4;28 B;HARBOUR ST;DARLING HARBOUR;2000;;;20010404;20010501;632000;;R;;4;;;;7697776;
B;208;2782799;241;20010727 14:31;;8;28 B;HARBOUR ST;DARLING HARBOUR;2000;;;20010509;20010530;457000;;R;;8;;;;7666404;
B;208;2782799;294;20010727 14:31;HARBOUR GARDEN TOWERS;11;;HARBOUR ST;DARLING HARBOUR;2000;;;20010516;20010612;445000;;R;;11;;;;7697868;
B;208;2782799;295;20010727 14:31;HARBOUR GARDEN TOWERS;17;;HARBOUR ST;DARLING HARBOUR;2000;;;20010315;20010511;552000;;R;;17;;;;7669217;
B;208;2029098;94;20010822 13:20;;10;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010405;20010504;508000;;3;NULL;10;;;;7586757;
B;208;2029098;95;20010822 13:20;;100;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010328;20010509;385000;;3;HOME UNIT ;100;;;;7608422;
B;208;2029098;96;20010822 13:20;;103;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010412;20010511;583000;;R;;103;;;;7638684;
B;208;2029098;97;20010822 13:20;;122;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010322;20010427;625000;;R;;122;;;;7611216;
B;208;2029098;98;20010822 13:20;;128;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010226;20010326;575000;;R;;128;;;;7590847;
B;208;2029098;99;20010822 13:20;;160;28;HARBOUR ST;DARLING HARBOUR;2000;;;20000509;20000531;600000;;R;;160;;;;7627983;
B;208;2029098;100;20010822 13:20;;174;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010405;20010517;329689;;R;;174;;;;7642494;
B;208;2029098;101;20010822 13:20;;188;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010420;20010521;665000;;R;;188;;;;7654274;
B;208;2029098;102;20010822 13:20;;200;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010420;20010521;665000;;R;;200;;;;7654274;
B;208;2029098;103;20010822 13:20;;220;28;HARBOUR ST;DARLING HARBOUR;2000;;;20000509;20000531;600000;;R;;220;;;;7627983;
B;208;2029098;104;20010822 13:20;;272;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010322;20010427;625000;;R;;272;;;;7611216;
B;208;2029098;105;20010822 13:20;;347;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010328;20010509;385000;;3;HOME UNIT ;347;;;;7608422;
B;208;2033554;149;20010822 13:20;;26;25;LIME ST;DARLING HARBOUR;2000;;;20010418;20010511;1620000;;R;;26;;;;7607714;
B;208;2033554;150;20010822 13:20;;39;25;LIME ST;DARLING HARBOUR;2000;;;20010216;20010404;1155000;;3;OFFICE ;39;;;;7616249;
B;208;2043855;350;20010822 13:21;;29;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010314;20010418;400000;;R;;29;;;;7609940;
B;208;2043974;351;20010822 13:21;BRISTOL HOUSE;;81;SUSSEX ST;DARLING HARBOUR;2000;473.3;M;20010323;20010503;9950000;C;3;HOTEL ;;CE;;;7644963;
B;208;2782799;391;20010822 13:21;;2;28 B;HARBOUR ST;DARLING HARBOUR;2000;;;20010405;20010504;508000;;3;NULL;2;;;;7586757;
B;208;2782799;392;20010822 13:21;;3;28 B;HARBOUR ST;DARLING HARBOUR;2000;;;20010412;20010511;583000;;R;;3;;;;7638684;
B;208;2782799;393;20010822 13:21;;9;28 B;HARBOUR ST;DARLING HARBOUR;2000;;;20010226;20010326;575000;;R;;9;;;;7590847;
B;208;2029098;101;20011203 12:45;;19;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010918;20011030;503000;;R;RESIDENCE;19;;;;8103320;
B;208;2029098;102;20011203 12:45;;88;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010905;20011017;520000;;R;RESIDENCE;88;;;;8065093;
B;208;2029098;103;20011203 12:45;;330;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010905;20011017;520000;;R;RESIDENCE;330;;;;8065093;
B;208;2029098;104;20011203 12:45;;348;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010918;20011030;503000;;R;RESIDENCE;348;;;;8103320;
B;208;2043855;239;20011203 12:45;;64;45;SHELLEY ST;DARLING HARBOUR;2000;;;20010905;20011017;550000;;R;RESIDENCE;64;;;;8086369;
B;208;2029098;59;20020109 10:31;;124;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010815;20010928;694000;;R;RESIDENCE;124;;;;7994821;
B;208;2029098;60;20020109 10:31;;145;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010309;20010406;567500;;R;RESIDENCE;145;;;;7540880;
B;208;2029098;61;20020109 10:31;;193;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010830;20011004;845000;;R;RESIDENCE;193;;;;8006159;
B;208;2029098;62;20020109 10:31;;199;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010830;20011004;845000;;R;RESIDENCE;199;;;;8006159;
B;208;2033554;94;20020109 10:31;;1;25;LIME ST;DARLING HARBOUR;2000;;;20010131;20010430;1175000;;R;RESIDENCE;1;;;;8046179;
B;208;2033554;95;20020109 10:31;;19;25;LIME ST;DARLING HARBOUR;2000;;;20010906;20011005;800000;;3;OFFICE;19;;;;8021846;
B;208;2782799;220;20020109 10:31;;18;;HARBOUR ST;DARLING HARBOUR;2000;;;20010815;20010928;694000;;R;RESIDENCE;18;;;;7994821;
B;208;2029098;70;20011109 15:26;;48;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010816;20010910;647000;;R;RESIDENCE;48;;;;7939191;
B;208;2029098;71;20011109 15:26;;185;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010815;20010912;630000;;R;RESIDENCE;185;;;;7944873;
B;208;2029098;72;20011109 15:26;;202;28;HARBOUR ST;DARLING HARBOUR;2000;;;20010816;20010910;647000;;R;RESIDENCE;202;;;;7939191;
B;208;2782799;294;20011109 15:26;;12;;HARBOUR ST;DARLING HARBOUR;2000;;;20010815;20010912;630000;;R;RESIDENCE;12;;;;7944873;
B;708;2029098;11;20050628 09:37;;196;28;HARBOUR ST;DARLING HARBOUR;2000;;;20011214;20020125;1600000;;R;RESIDENCE;196;;XA;0;8311146;
B;708;2029098;12;20050628 09:37;;278;28;HARBOUR ST;DARLING HARBOUR;2000;;;20011214;20020125;1600000;;R;RESIDENCE;278;;XA;0;8311146;
B;708;2029098;13;20050628 09:37;;279;28;HARBOUR ST;DARLING HARBOUR;2000;;;20011214;20020125;1600000;;R;RESIDENCE;279;;XA;0;8311146;
B;708;2029098;14;20050628 09:37;;280;28;HARBOUR ST;DARLING HARBOUR;2000;;;20011214;20020125;1600000;;R;RESIDENCE;280;;XA;0;8311146;
B;708;2916182;100;20050628 09:37;;701;23;SHELLEY ST;DARLING HARBOUR;2000;;;20010509;20011221;850900;;R;RESIDENCE;64;;XA;0;8303744;
B;208;2043855;154;20020502 11:53;;28;45;SHELLEY ST;DARLING HARBOUR;2000;;;20020211;20020313;315000;;R;RESIDENCE;28;;;;8472405;
B;208;;208;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20020218;20020319;995900;;R;RESIDENCE;105;;;;8475220;
B;208;;209;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20011221;20020404;1960000;;R;RESIDENCE;106;;;;8492482;
B;208;;210;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010302;20020308;779800;;3;APARTMENT;144;;;;8473687;
B;208;;211;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20020102;20020301;876645;;R;RESIDENCE;21;;;;8458584;
B;208;;212;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010515;20011219;411600;;R;RESIDENCE;30;;;;8461126;
B;208;;213;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010404;20020226;569900;;R;RESIDENCE;38;;;;8526635;
B;208;;214;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010316;20020319;406700;;R;RESIDENCE;46;;;;8521179;
B;208;;215;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20011116;20011218;421800;;3;UNIT;73;;;;8463095;
B;208;;216;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010709;20020118;419900;;R;RESIDENCE;88;;;;8509088;
B;208;;217;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010131;20011214;505900;;R;RESIDENCE;2;;;;8521230;
B;208;;218;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20020227;20020328;585000;;R;RESIDENCE;38;;;;8502422;
B;208;;219;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010618;20020125;416800;;R;RESIDENCE;50;;;;8473216;
B;208;;220;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20020211;20020325;1490000;;R;RESIDENCE;73;;;;8521187;
B;208;;221;20020502 11:53;;;;;DARLING HARBOUR;2000;;;20010515;20011217;605500;;R;RESIDENCE;89;;;;8461125;
B;208;2029098;43;20020816 15:03;;131;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020627;20020725;548000;;R;RESIDENCE;131;;;;8827257;
B;208;2029098;44;20020816 15:03;;151;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020606;20020729;470000;;R;RESIDENCE;151;;;;8816542;
B;208;2029098;45;20020816 15:03;;304;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020627;20020725;548000;;R;RESIDENCE;304;;;;8827257;
B;208;2029098;46;20020816 15:03;;315;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020606;20020729;470000;;R;RESIDENCE;315;;;;8816542;
B;208;2916182;146;20020816 15:03;;;;;DARLING HARBOUR;2000;;;20020702;20020702;2154500;;R;RESIDENCE;119;;;;8836371;
B;208;2916182;147;20020816 15:03;;;;;DARLING HARBOUR;2000;;;20020605;20020712;1136800;;R;RESIDENCE;129;;;;8832506;
B;208;2916182;148;20020816 15:03;;;;;DARLING HARBOUR;2000;;;20020605;20020712;1154500;;R;RESIDENCE;138;;;;8809052;
B;208;2916182;149;20020816 15:03;;;;;DARLING HARBOUR;2000;;;20020517;20020628;1255000;;R;RESIDENCE;152;;;;8814825;
B;208;2916182;150;20020816 15:03;;;;;DARLING HARBOUR;2000;;;20020531;20020726;545000;;R;RESIDENCE;23;;;;8824256;
B;208;2029098;51;20020902 15:00;;11;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020628;20020731;465000;;R;RESIDENCE;11;;;;8892457;
B;208;2029098;52;20020902 15:00;;313;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020628;20020731;465000;;R;RESIDENCE;313;;;;8892457;
B;208;2043855;137;20020902 15:00;;33;45;SHELLEY ST;DARLING HARBOUR;2000;;;20020524;20020705;460000;;R;RESIDENCE;33;;;;8896353;
B;208;2916182;165;20020902 15:00;;;;;DARLING HARBOUR;2000;;;20020627;20020711;680000;;R;RESIDENCE;102;;;;8878940;
B;208;2916182;166;20020902 15:00;;;;;DARLING HARBOUR;2000;;;20020614;20020722;1115000;;R;RESIDENCE;139;;;;8881788;
B;208;2916134;167;20020902 15:00;;;;;DARLING HARBOUR;2000;;;20001024;20020108;504700;;R;RESIDENCE;40;;;;8864682;
B;208;2884194;168;20020902 15:00;;;;;DARLING HARBOUR;2000;;;20020523;20020712;706000;;3;SHOP;24;;;;8876895;
B;208;2884194;169;20020902 15:00;;;;;DARLING HARBOUR;2000;;;20020523;20020712;706000;;3;SHOP;39;;;;8876895;
B;208;2029098;20;20021217 14:45;;62;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020919;20021104;620000;;R;RESIDENCE;62;;;;9166376;
B;208;2029098;21;20021217 14:45;;233;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020919;20021104;620000;;R;RESIDENCE;233;;;;9166376;
B;208;2033554;39;20021217 14:45;;4;25;LIME ST;DARLING HARBOUR;2000;;;20020904;20021108;960000;;3;COMMERCIAL;4;;;;9156878;
B;208;2029098;26;20030102 11:38;;74;28;HARBOUR ST;DARLING HARBOUR;2000;;;20021017;20021128;450000;;R;RESIDENCE;74;;;;9200216;
B;208;2029098;27;20030102 11:38;;119;28;HARBOUR ST;DARLING HARBOUR;2000;;;20021018;20021203;320000;;R;RESIDENCE;119;;;;9191659;
B;208;2029098;28;20030102 11:38;;267;28;HARBOUR ST;DARLING HARBOUR;2000;;;20021017;20021128;450000;;R;RESIDENCE;267;;;;9200216;
B;208;2941070;104;20030102 11:38;;;;SUSSEX ST;DARLING HARBOUR;2000;4021;M;20021129;20021129;10670000;C;V;VACANT LAND;;CE;;;9176032;
B;208;2029098;43;20020301 13:21;;113;28;HARBOUR ST;DARLING HARBOUR;2000;;;20011210;20020205;452000;;R;RESIDENCE;113;;;;8362873;
B;208;2029098;44;20020301 13:21;;191;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020125;20020131;670000;;R;RESIDENCE;191;;;;8368757;
B;208;2029098;45;20020301 13:21;;204;28;HARBOUR ST;DARLING HARBOUR;2000;;;20020125;20020131;670000;;R;RESIDENCE;204;;;;8368757;
B;208;2029098;46;20020301 13:21;;309;28;HARBOUR ST;DARLING HARBOUR;2000;;;20011210;20020205;452000;;R;RESIDENCE;309;;;;8362873;
B;208;;189;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010410;20011219;625500;;R;RESIDENCE;102;;;;8320684;
B;208;;190;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010627;20011217;979500;;R;RESIDENCE;108;;;;8308534;
B;208;;191;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010319;20011219;629800;;R;RESIDENCE;109;;;;8312940;
B;208;;192;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010622;20011221;425900;;R;RESIDENCE;112;;;;8326290;
B;208;;193;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010605;20020130;639500;;3;APARTMENT;122;;;;8361032;
B;208;;194;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20011128;20011221;1094570;;R;RESIDENCE;128;;;;8313860;
B;208;;195;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010319;20011219;649500;;R;RESIDENCE;133;;;;8313008;
B;208;;196;20020301 13:21;;;;;DARLING HARBOUR;2000;;;20010502;20020203;609900;;R;RESIDENCE;146;;;;8364696;
