B;103;1140723;37;20080201 01:17;;;147;CORDEAUX RD;KEMBLA HEIGHTS;2526;839.2;M;20071019;20071130;433000;P;R;RESIDENCE;;WK;;0;AD643525;
B;103;1140723;118;20100705 01:54;;;147;CORDEAUX RD;KEMBLA HEIGHTS;2526;839.2;M;20100227;20100427;443000;E4;R;RESIDENCE;;PAH;;0;AF563211;
B;103;1140723;95;20130715 01:14;;;147;CORDEAUX RD;KEMBLA HEIGHTS;2526;839.2;M;20130417;20130524;655000;E4;R;RESIDENCE;;PAH;;0;AH775924;
B;103;3225216;51;20131007 01:18;;;129;CORDEAUX RD;KEMBLA HEIGHTS;2526;8962;M;20130805;20130902;1350000;E4;R;RESIDENCE;;PAH;;0;AI22994;
B;103;1140724;73;20131007 01:18;;;145;CORDEAUX RD;KEMBLA HEIGHTS;2526;378;M;20130805;20130902;1350000;E4;R;RESIDENCE;;PAH;;0;AI22994;
B;103;1140725;74;20131007 01:18;;;135;CORDEAUX RD;KEMBLA HEIGHTS;2526;1.397;H;20130805;20130902;1350000;E4;R;RESIDENCE;;PAH;;0;AI22994;
B;103;;;;;;;HARRY GRAHAM DR;KEMBLA HEIGHTS;2526;1;H;19910806;19910806;45000;;R;RESIDENCE;;;;;
