B;538;2692615;;;;;;.;WEST REEFTON;2666;9586;M;19910817;19910817;57500;Z;R;RESIDENCE;;;;;
B;538;;;;;;;.;WEST REEFTON;2666;4047;M;19930915;19930915;1000;Z;R;RESIDENCE;;;;;
B;538;;;;;;;.;WEST REEFTON;2666;2023;M;19960916;19960916;1250;Z;R;RESIDENCE;;;;;
B;538;2692626;;;;;;.;WEST REEFTON;2666;1682;M;19990714;19990714;15000;Z;R;RESIDENCE;;;;;
