B;162;;;;;;;PH WYOMING;PH WYOMING;0;8;H;19900131;19900131;47000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;4376;M;19900208;19900208;10750;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;49;H;19900501;19900501;60000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;1113;M;19900531;19900531;33000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;35;H;19900606;19900606;95000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;1012;M;19900703;19900703;35000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;1517;M;19900731;19900731;45000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;176;H;19900831;19900831;100000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;41;H;19900924;19900924;162000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;17;H;19901026;19901026;132000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;47;H;19901028;19901028;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;35;H;19901112;19901112;150000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;345;H;19901214;19901214;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;50;H;19901224;19901224;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;34;H;19910104;19910104;72500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;40;H;19910201;19910201;28000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;284;H;19910207;19910207;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;4426;M;19910719;19910719;18000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;4041;M;19911018;19911018;70000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;151;H;19920217;19920217;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;1012;M;19920403;19920403;1;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;15;H;19920407;19920407;170000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;127;H;19920915;19920915;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;117;H;19921104;19921104;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH WYOMING;PH WYOMING;0;39;H;19921120;19921120;37000;;R;RESIDENCE;;;;;
