B;076;2992794;8;20040416 11:21;;;;GLENMORRIS;BURRABOI RD WAKOOL;2710;696.7;H;20031222;20040226;1050000;R;3;FARM;;RK;;0;AA508426;
B;076;3003335;9;20040416 11:21;;;;GLENMORRIS;BURRABOI RD WAKOOL;2710;7575;M;20031222;20040226;1050000;R;3;FARM;;EX;;0;AA508426;
