B;109;4508278;5;20231002 01:05;;;;BURN RD;WALDEGRAVE;2800;185.407;H;20230818;20230915;1575000;;3;FARM;;;;0;AT442842;
B;109;4508278;6;20231002 01:05;;;;BURN RD;WALDEGRAVE;2800;185.407;H;20230818;20230915;2425000;;3;FARM;;;;0;AT442099;
B;109;4528563;6;20240205 01:07;;;37;BURN RD;WALDEGRAVE;2800;55.2;H;20231108;20240112;2700000;;3;FARM;;;;0;AT752909;
B;109;4381061;2;20220307 03:52;;;94;BURN RD;WALDEGRAVE;2800;157.097;H;20211105;20220301;6600000;RU1;3;FARM;;RGE;;0;AR924396;
B;109;1219464;3;20241007 01:06;STRATHAYR;;22;PILCHER RD;WALDEGRAVE;2800;32.28;H;20240821;20241002;1500000;RU1;R;RESIDENCE;;RRR;;0;AU465760;
B;109;1219485;3;20221114 01:06;;;57;PILCHER RD;WALDEGRAVE;2800;172.06;H;20220923;20221104;4700000;RU1;V;VACANT LAND;;RGE;;0;AS606017;
B;109;2924216;7;20180219 01:12;;;;LONG SWAMP RD;WALDEGRAVE;2800;4.087;H;20171113;20180123;2075000;RU1;3;RURAL;;RGE;;0;AN104798;
B;109;1219468;4;20210322 01:01;;;418;LONG SWAMP RD;WALDEGRAVE;2800;61.13;H;20210128;20210311;800000;RU1;3;FARM;;RRR;;0;AQ865210;
B;109;2924217;3;20171225 01:12;CALAGH;;289;WOODVILLE RD;WALDEGRAVE;2800;43.116;H;20171103;20171215;810000;RU1;3;FARM;;RRR;;0;AM976349;
B;109;1219460;4;20161031 01:05;;;636;WALDEGRAVE RD;WALDEGRAVE;2800;18.29;H;20160913;20161017;315000;RU1;3;SHED;;RRR;;0;AK864431;
B;109;3754801;6;20150518 01:17;;;37;BURN RD;WALDEGRAVE;2800;263.229;H;20150206;20150327;2450000;RU1;3;FARMING LAND;;RGE;;0;AJ406976;
B;109;2924216;24;20021119 09:52;;;LOT10;WOODVILLE RD;WALDEGRAVE;2798;4.087;H;20020517;20021025;12619;R;V;VACANT LAND;;HB;;;9099878;
B;109;3463989;3;20090720 01:35;;;;WALDEGRAVE RD;WALDEGRAVE;2798;23.04;H;20090623;20090623;174000;;3;FARMLAND;;;;0;AE780093;
B;109;3463988;8;20091102 01:50;;;365;WALDEGRAVE RD;WALDEGRAVE;2798;62.87;H;20090828;20090925;400000;R;V;VACANT LAND;;HG;;0;AF19919;
B;109;1219457;4;20101220 02:08;;;284;WOODVILLE RD;WALDEGRAVE;2800;67.99;H;20100929;20101117;700000;R;3;FARM/RURAL;;HG;;0;AF921824;
B;109;1219468;7;20110418 01:39;;;418;LONG SWAMP RD;WALDEGRAVE;2798;61.13;H;20101124;20101223;750000;R;R;RESIDENCE;;HG;;0;AG155165;
B;109;2924217;4;20130225 01:27;CALAGH;;289;WOODVILLE RD;WALDEGRAVE;2800;43.116;H;20121220;20130131;550000;R;R;RESIDENCE;;HE;;0;AH552918;
B;109;3752208;8;20140210 01:14;;;LOTS 1-2 D;PH: WALDGERAVE CO: BATHURST;WALDEGRAVE;2800;5.807;H;20130614;20131122;14866;;V;VACANT LAND;;;;0;AI215467;
B;109;3754801;7;20140224 01:14;;;37;BURN RD;WALDEGRAVE;2800;263.229;H;20140117;20140120;2500000;;3;RURAL;;;;0;AI341143;
B;109;3463989;3;20150921 01:14;;;365;WALDEGRAVE RD;WALDEGRAVE;2800;23.04;H;20150901;20150901;176000;RU1;V;VACANT LAND;;RRR;;0;AJ790089;
