B;058;3278687;2;20180604 01:12;;;120;RENO RD;JONES CREEK;2722;2.649;H;20180430;20180531;273000;RU1;R;RESIDENCE;;HPB;;0;AN385776;
B;058;3925748;4;20160509 01:14;;;;BURRA RD;JONES CREEK;2722;9.889;H;20160331;20160428;160000;;V;VACANT LAND;;;;0;AK385001;
B;058;526562;1;20171113 01:14;;;202;LONG TUNNEL RD;JONES CREEK;2722;8.306;H;20171006;20171103;250000;RU1;R;RESIDENCE;;HPC;;0;AM860142;
B;058;526574;1;20180416 01:13;;;364;RENO RD;JONES CREEK;2722;24.03;H;20180312;20180410;535000;RU1;3;FARM;;HPD;;0;AN249375;
B;058;3925748;2;20180716 01:09;;;;BURRA RD;JONES CREEK;2722;9.889;H;20180205;20180302;190000;RU1;V;VACANT LAND;;HPC;;0;AN484248;
B;058;3390521;1;20151116 01:14;;;18;RENO RD;JONES CREEK;2722;434.5;H;20150814;20151102;1150000;RU1;3;FARM;;RGG;;0;AJ967136;
B;058;3274050;1;20170220 01:02;;;41;RENO RD;JONES CREEK;2722;2.279;H;20161216;20170123;470000;RU1;R;RESIDENCE;;HPB;;0;AM150242;
B;058;2878905;1;20160328 01:13;;;;LONG TUNNEL RD;JONES CREEK;2722;2.51;H;20160119;20160321;75000;RU1;V;VACANT LAND;;HPB;;0;AK302492;
B;265;3208300;5;20200302 01:07;;;;RENO RD;JONES CREEK;2722;8.282;H;20200220;20200221;200000;RU1;R;RESIDENCE;;HPC;;0;AP915852;
B;265;3208301;1;20250908 01:08;;;309;RENO RD;JONES CREEK;2722;17.51;H;20250703;20250901;1420000;RU1;R;RESIDENCE;;HPC;;;AV381059;
B;265;526248;11;20251208 01:09;;;;BURRA RD;JONES CREEK;2722;298.84;H;20250503;20250822;11000000;RU1;3;FARM;;RGG;;;AV357540;
B;265;526908;12;20231218 01:08;;;280;RENO RD;JONES CREEK;2722;6.792;H;20230614;20231208;720000;RU1;R;RESIDENCE;;HPC;;0;AT673646;
B;265;526580;3;20250120 01:09;;;361;RENO RD;JONES CREEK;2722;4.42;H;20240917;20250113;1050000;RU1;R;RESIDENCE;;HPC;;0;AU741976;
B;265;3208301;7;20250922 01:10;;;309;RENO RD;JONES CREEK;2722;17.51;H;20250703;20250901;1420000;RU1;R;RESIDENCE;;HPC;;;AV381059;
B;265;4078641;5;20200323 01:03;;;404;RENO RD;JONES CREEK;2722;20.65;H;20200212;20200313;450000;RU1;3;FARM;;HPC;;0;AP961758;
B;265;3059728;2;20240923 01:07;;;18;RENO RD;JONES CREEK;2722;8.019;H;20240808;20240919;1595000;RU1;3;FARM;;HPC;;0;AU430811;
B;265;526931;7;20240923 01:07;;;34;RENO RD;JONES CREEK;2722;5.954;H;20240808;20240919;1595000;RU1;3;FARM;;HPC;;0;AU430811;
B;265;3274048;8;20200629 01:06;;;111;RENO RD;JONES CREEK;2722;4.504;H;20200605;20200619;245000;RU1;V;VACANT LAND;;HPC;;0;AQ187798;
B;265;3059728;4;20230130 01:10;;;18;RENO RD;JONES CREEK;2722;8.019;H;20221209;20230120;900000;RU1;R;RESIDENCE;;HPC;;0;AS803977;
B;265;526931;5;20230130 01:10;;;34;RENO RD;JONES CREEK;2722;5.954;H;20221209;20230120;400000;RU1;V;VACANT LAND;;HPC;;0;AS803960;
B;114;1236862;14;20100719 02:02;;;184 L;MENDOORAN RD;JONES CREEK;2830;355.1;H;20100514;20100526;105000;R;V;VACANT LAND;;RA;;50;AF609528;
B;058;3278688;1;20110613 03:28;;;;RENO RD;JONES CREEK;2722;3.223;H;20110516;20110530;160000;Z;V;VACANT LAND;;HB;;0;AG270174;
B;114;1236880;21;20110509 01:53;;;141 L;JONES CREEK RD;JONES CREEK;2830;42.34;H;20110314;20110415;120000;R;V;VACANT LAND;;FE;;0;AG199817;
B;058;3229579;1;20110530 05:17;;;301;BURRA RD;JONES CREEK;2722;13.939;H;20110329;20110414;430000;Z;R;RESIDENCE;;HB;;0;AG240075;
B;114;1236861;26;20110919 06:42;;;180 L;MENDOORAN RD;JONES CREEK;2830;712.6;H;20110616;20110728;925000;R;3;FARMLAND;;RA;;0;AG468532;
B;114;1237081;3;20120423 02:01;;;137 R;FINLAYS RD;JONES CREEK;2830;20.23;H;20120131;20120314;160000;R;R;RESIDENCE;;HA;;0;AG931736;
B;058;3774709;2;20140609 01:12;;;;RENO RD;JONES CREEK;2722;68.21;H;20130830;20140304;167589;;3;FARM/RURAL;;;;0;AI467519;
B;058;3774710;3;20140609 01:12;;;;LONG TUNNEL RD;JONES CREEK;2722;340.78;H;20130830;20140304;782410;;3;FARM/RURAL;;;;0;AI467518;
B;058;526535;1;20140331 01:08;;;433;RENO RD;JONES CREEK;2722;24.29;H;20140213;20140305;140000;RU1;3;FARM;;HPD;;0;AI469498;
B;058;3808306;4;20150330 01:14;;;149;LONG TUNNEL RD;JONES CREEK;2722;134;H;20150112;20150223;500000;RU1;3;FARM;;RGG;;0;AJ335830;
B;058;3870136;6;20150831 01:14;;;;BURRA RD;JONES CREEK;2722;4.297;H;20141103;20150515;8530;;V;VACANT LAND;;;;0;AJ710588;
