B;656;2947503;98;20021217 15:00;;;LOT5;VERDALE PLACE;KING CREEK VIA WAUCHOPE;2446;;;20020801;20021119;255000;;R;RESIDENCE;;;;;9172325;
B;656;2947507;99;20021217 15:00;;;LOT9;VERDALE PLACE;KING CREEK VIA WAUCHOPE;2446;;;20011106;20021122;156000;;V;VACANT LAND;;;;;9180542;
B;656;2947495;302;20030204 13:21;;;LOT13;MANZANILLO DR;KING CREEK VIA WAUCHOPE;2446;;;20011116;20021129;156000;;V;VACANT LAND;;;;;9223648;
B;656;3051224;124;20040202 12:01;;;LOT22;MONCRIEFF CLOSE;KING CREEK VIA WAUCHOPE;2446;;;20030502;20040105;185000;;V;VACANT LAND;;;;0;AA316536;
