B;162;1772416;8;20010719 12:57;;;44;SAPPHIRE PDE;DIAMOND BEACH;2430;723.1;M;20010307;20010307;80000;A;V;;;TV;AV;;7562520;
B;162;2781450;99;20010719 12:57;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;675;M;20010215;20010409;79000;A;3;VACANT LAND;;AE;AV;;7539857;
B;162;1771295;2;20020102 13:37;;2;;ANNIVERSARY DR;DIAMOND BEACH;2430;;;20011011;20011101;139000;;R;RESIDENCE;2;;;;8185301;
B;162;1771613;5;20020102 13:37;;1;9;ESCAPADE AVE;DIAMOND BEACH;2430;;;20011101;20011206;128500;;R;RESIDENCE;1;;;;8185375;
B;162;2865489;118;20020102 13:37;;;;;DIAMOND BEACH;2430;;;20010815;20011121;91000;;V;VACANT LAND;;;AV;;8171443;
B;162;1772057;6;20011109 09:54;;3;;JUBILEE PDE HOUSE NO: 1/24;DIAMOND BEACH;2430;;;20010403;20010518;97500;;R;RESIDENCE;3;;;;7811796;
B;162;2781451;111;20010720 10:41;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;870.4;M;20010507;20010612;89000;A;V;;;TV;;;7692949;
B;162;1772420;21;20010822 13:30;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;634.1;M;20010410;20010515;76000;A;V;;;TV;;;7611249;
B;162;1772449;22;20010822 13:30;;;;SEAVIEW ST;DIAMOND BEACH;2430;563;M;20010322;20010503;150000;A;R;;;TV;;;7598176;
B;162;1771305;2;20011203 13:18;;;;ANNIVERSARY DR;DIAMOND BEACH;2430;562.8;M;20010910;20011022;240000;A;R;RESIDENCE;;TT;AC;;8055776;
B;162;1771497;4;20011203 13:18;;;;DIAMOND BEACH RD;DIAMOND BEACH;2430;562.8;M;20010831;20011005;220000;A;R;RESIDENCE;;TV;AC;;8035288;
B;162;1771592;5;20011203 13:18;;;9;EMERALD DR;DIAMOND BEACH;2430;588.1;M;20011009;20011101;82000;A;V;VACANT LAND;;TV;AV;;8098889;
B;162;1772041;7;20011203 13:18;;;5;JUBILEE PDE;DIAMOND BEACH;2430;739.8;M;20010703;20010928;475000;A;R;RESIDENCE;;TR;AC;;8017028;
B;162;1772043;8;20011203 13:18;;;;JUBILEE PDE;DIAMOND BEACH;2430;613.4;M;20010830;20011018;465000;A;R;RESIDENCE;;TR;AC;;8066077;
B;162;1772048;9;20011203 13:18;;;;JUBILEE PDE;DIAMOND BEACH;2430;467.9;M;20011005;20011005;195000;A;R;RESIDENCE;;TT;AC;;8040506;
B;162;1772382;12;20011203 13:18;;;;SALTWATER CRES;DIAMOND BEACH;2430;461.6;M;20010914;20011026;158500;A;R;RESIDENCE;;TV;AC;;8064096;
B;162;1772453;13;20011203 13:18;;;;SEAVIEW ST;DIAMOND BEACH;2430;562.8;M;20010720;20010815;215000;A;R;RESIDENCE;;TV;AC;;8004724;
B;162;1772364;9;20020109 10:38;;;;SALTWATER CRES;DIAMOND BEACH;2430;562.8;M;20010824;20010921;165000;A;R;RESIDENCE;;TV;AC;;8037348;
B;162;1772386;10;20020109 10:38;;;26;SALTWATER CRES;DIAMOND BEACH;2430;461.6;M;20010803;20010914;50000;A;V;VACANT LAND;;TV;AV;;7962336;
B;162;1771502;3;20011109 15:20;;;286;DIAMOND BEACH RD;DIAMOND BEACH;2430;461.6;M;20010626;20010828;110000;A;R;RESIDENCE;;TV;AC;;7900837;
B;162;1771511;4;20011109 15:20;;;;DIAMOND BEACH RD;DIAMOND BEACH;2430;562.8;M;20010510;20010702;130000;A;R;RESIDENCE;;TV;AC;;7799712;
B;162;1771580;5;20011109 15:20;;;6;EMERALD DR;DIAMOND BEACH;2430;562.8;M;20010329;20010412;137500;A;R;RESIDENCE;;TV;AC;;7574421;
B;162;1771581;6;20011109 15:20;;;8;EMERALD DR;DIAMOND BEACH;2430;562.8;M;20010410;20010508;179000;A;R;RESIDENCE;;TV;AC;;7661809;
B;162;1771591;7;20011109 15:20;;;11;EMERALD DR;DIAMOND BEACH;2430;588.1;M;20010510;20010608;155000;A;R;RESIDENCE;;TV;AC;;7681851;
B;162;1771688;8;20011109 15:20;;;4;GARY RD;DIAMOND BEACH;2430;556.4;M;20010430;20010615;153000;A;R;RESIDENCE;;TV;AC;;7712840;
B;162;1772380;15;20011109 15:20;;;;SALTWATER CRES;DIAMOND BEACH;2430;531.1;M;20010330;20010412;132000;A;R;RESIDENCE;;TV;AC;;7564900;
B;162;1772395;16;20011109 15:20;;;;SALTWATER CRES;DIAMOND BEACH;2430;461.6;M;20010711;20010816;215000;A;R;RESIDENCE;;TT;AC;;7914515;
B;162;1772408;3;20050628 09:32;;;20;SAPPHIRE PDE;DIAMOND BEACH;2430;657.6;M;20011127;20020114;75000;A;V;VACANT LAND;;TV;RG;0;8276355;
B;162;2865488;21;20050628 09:32;;;49;SAPPHIRE PDE;DIAMOND BEACH;2430;716.8;M;20011112;20011217;90000;A;V;VACANT LAND;;TV;AV;0;8298325;
B;162;1771290;3;20020502 11:58;;;;ANNIVERSARY DR;DIAMOND BEACH;2430;765.1;M;20020218;20020325;120000;A;V;VACANT LAND;;TT;AV;;8486824;
B;162;1771510;7;20020502 11:58;;;;DIAMOND BEACH RD;DIAMOND BEACH;2430;562.8;M;20020123;20020220;99000;A;R;RESIDENCE;;TV;;;8495360;
B;162;1771663;8;20020502 11:58;;;;FIGTREE DR;DIAMOND BEACH;2430;1.143;H;20020312;20020418;454000;R;R;RESIDENCE;;EF;;;8534565;
B;162;1772051;14;20020502 11:58;;;;JUBILEE PDE;DIAMOND BEACH;2430;467.9;M;20020219;20020327;105000;A;V;VACANT LAND;;TT;AV;;8482360;
B;162;1772373;20;20020502 11:58;;;10;SALTWATER CRES;DIAMOND BEACH;2430;461.6;M;20020305;20020322;105000;A;R;RESIDENCE;;TV;AC;;8470547;
B;162;1772421;21;20020502 11:58;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;730.4;M;20020308;20020408;222500;A;R;RESIDENCE;;TV;;;8533789;
B;162;1772465;22;20020502 11:58;;;;SEAVIEW ST;DIAMOND BEACH;2430;672.2;M;20020131;20020426;75000;A;V;VACANT LAND;;TV;;;8541078;
B;162;2865487;195;20020502 11:58;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;799.8;M;20020219;20020402;95000;A;V;VACANT LAND;;TV;AV;;8492933;
B;162;2892983;208;20020502 11:58;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;688.4;M;20011103;20020328;68000;;V;VACANT LAND;;;AV;;8486984;
B;162;2892984;209;20020502 11:58;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;739.9;M;20011211;20020321;75000;;V;VACANT LAND;;;;;8511118;
B;162;2892990;210;20020502 11:58;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;730.5;M;20011211;20020322;82000;;V;VACANT LAND;;;;;8458860;
B;162;2892991;211;20020502 11:58;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;807.8;M;20011210;20020322;84000;;R;RESIDENCE;;;;;8494202;
B;162;1771302;1;20020816 14:33;;;;ANNIVERSARY DR;DIAMOND BEACH;2430;467.9;M;20020605;20020710;138000;A;V;VACANT LAND;;TT;;;8817399;
B;162;2914194;94;20020816 14:33;;;47;ANNIVERSARY DR;DIAMOND BEACH;2430;940.1;M;20020220;20020624;132500;;V;VACANT LAND;;;;;8833191;
B;162;2924511;105;20020816 14:33;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;694.4;M;20010907;20020703;83000;;V;VACANT LAND;;;;;8826179;
B;162;2924511;106;20020816 14:33;;;;SAPPHIRE PDE;DIAMOND BEACH;2430;694.4;M;20020515;20020703;146000;;V;VACANT LAND;;;;;8826178;
B;162;1771550;2;20020902 14:50;;;;DIAMOND BEACH RD;DIAMOND BEACH;2430;1.237;H;19941104;19941218;422000;R;R;RESIDENCE;;FW;;;8876025;
B;162;1772456;8;20020902 14:50;;;22;SEAVIEW ST;DIAMOND BEACH;2430;634.1;M;20020424;20020524;105000;A;V;VACANT LAND;;TV;;;8895414;
B;162;2914188;105;20020902 14:50;;;68;ANNIVERSARY DR;DIAMOND BEACH;2430;1569;M;20020620;20020812;210000;;V;VACANT LAND;;;;;8889263;
B;162;2914189;106;20020902 14:50;;;66;ANNIVERSARY DR;DIAMOND BEACH;2430;1569;M;20020620;20020812;210000;;V;VACANT LAND;;;;;8889264;
B;162;2914190;107;20020902 14:50;;;64;ANNIVERSARY DR;DIAMOND BEACH;2430;1569;M;20020620;20020812;210000;;V;VACANT LAND;;;;;8889265;
B;162;1772377;5;20021217 14:43;;;;SALTWATER CRES;DIAMOND BEACH;2430;461.6;M;20021017;20021121;246000;A;R;RESIDENCE;;TV;;;9156708;
B;162;1771686;4;20030102 11:37;;;;GARY RD;DIAMOND BEACH;2430;562.8;M;20020826;20020923;242000;A;R;RESIDENCE;;TV;AC;;9066449;
B;162;1772367;7;20030102 11:37;;;;SALTWATER CRES;DIAMOND BEACH;2430;682.9;M;20020912;20021024;320000;A;R;RESIDENCE;;TV;AC;;9130913;
B;162;2943506;145;20030102 11:37;;;11;VINCENT CL;DIAMOND BEACH;2430;1.102;H;20020812;20021127;125000;;V;VACANT LAND;;;;;9208036;
B;162;1772071;8;20020301 13:39;;;;JUBILEE PDE;DIAMOND BEACH;2430;3.467;H;20011207;20011220;2300000;R;3;CARAVAN PARK;;FW;;;8370530;
B;162;1772461;10;20020301 13:39;;;;SEAVIEW ST;DIAMOND BEACH;2430;695.5;M;20011214;20020118;63000;A;V;VACANT LAND;;TV;AV;;8344070;
B;162;2846028;136;20020301 13:40;;;;DIAMOND DR;DIAMOND BEACH;2430;638.6;M;20011113;20011207;40000;A;V;VACANT LAND;;TV;AV;;8342314;
