B;140;;108;20020902 14:48;;;;;MORLDALE;;;;20011228;20020812;310000;;R;RESIDENCE;2;;;;8887035;
B;140;;109;20020902 14:48;;;;;MORLDALE;;;;20011127;20020802;225000;;R;RESIDENCE;3;;;;8891845;
B;140;;110;20020902 14:48;;;;;MORLDALE;;;;20010420;20020812;225000;;R;RESIDENCE;6;;;;8891846;
