B;138;1443030;;;;;65;TURTON AV;STH BELMORE;0;474.2;M;19940811;19940811;233000;A;R;RESIDENCE;;;;;
B;138;1443030;;;;;65;TURTON AV;STH BELMORE;0;474.2;M;19980530;19980530;318500;A;R;RESIDENCE;;;;;
