B;902;3442316;1;20200420 01:04;PARINGA STATION;;5025;SILVER CITY HWY;FOWLERS GAP;2880;24810;H;20191206;20200228;3500000;;V;VACANT LAND;;;;0;AQ14085;
B;902;3667305;2;20200224 01:05;YANDAROO;;1873;CORONA RD;FOWLERS GAP;2880;8288;H;20191112;20191212;1200000;;3;RURAL;;;;0;AP859793;
B;902;4246865;1;20240325 01:08;MT GIPPS STATION;;860;CORONA RD;FOWLERS GAP;2880;14970;H;20231010;20240308;3699167;;3;FARM;;;;0;AT891675;
B;902;3475456;2;20120123 07:09;ROWENA;;3403;MUTAWINTJI RD;FOWLERS GAP;2880;29214;H;20110930;20111215;1759544;;3;GRAZING;;;;0;AG718725;
B;902;3471576;1;20121112 01:33;YANDAROO;;1873;CORONA RD;FOWLERS GAP;2880;20304;H;20120623;20120920;727533;;3;RURAL;;;;0;AH313264;
B;902;3667305;2;20121112 01:33;YANDAROO;;1873;CORONA RD;FOWLERS GAP;2880;8288;H;20120623;20121011;798724;;R;RESIDENCE;;;;0;AH318074;
