B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;52;H;19900201;19900201;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;7;H;19900525;19900525;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;16;H;19900831;19900831;44500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;8;H;19900904;19900904;47500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;41;H;19900924;19900924;60000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;65;H;19901224;19901224;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;106;H;19910107;19910107;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;285;H;19910122;19910122;102500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;14;H;19910828;19910828;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;10;H;19920214;19920214;64000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;15;H;19921201;19921201;75000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH KNORRIT;PH KNORRIT;0;127;H;19930101;19930101;0;;R;RESIDENCE;;;;;
