B;012;;;;;;;MILBRODALE MT LEONARD;PH WHYBROW;0;13;H;19901017;19901017;270000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;10;H;19900108;19900108;55000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;12;H;19900220;19900220;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;8;H;19900404;19900404;209000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;1155;M;19900814;19900814;1;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;23;H;19901026;19901026;20000;;R;RESIDENCE;;;;;
B;012;;;;;;;MILBRODALE MT LEONARD;PH WHYBROW;0;210;H;19910716;19910716;1250000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;1;H;19910410;19910410;20000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;3;H;19910412;19910412;87000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;38;H;19910514;19910514;150000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;2;H;19910621;19910621;130000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;15;H;19910721;19910721;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;2;H;19911126;19911126;144000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;10;H;19911205;19911205;75000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;607;M;19911231;19911231;0;;R;RESIDENCE;;;;;
B;012;;;;;;;MILBRODALE MT LEONARD;PH WHYBROW;0;56;H;19920717;19920717;110000;;R;RESIDENCE;;;;;
B;012;;;;;;;MILBRODALE MT LEONARD;PH WHYBROW;0;1;H;19920827;19920827;0;;R;RESIDENCE;;;;;
B;012;;;;;;;MILBRODALE MT LEONARD;PH WHYBROW;0;76;H;19921025;19921025;305000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;6;H;19920206;19920206;140000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;4;H;19920520;19920520;75000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;11;H;19920724;19920724;200000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;17;H;19920728;19920728;183000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;5;H;19920826;19920826;1;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;3;H;19920827;19920827;53000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;15;H;19921026;19921026;230000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;8;H;19921201;19921201;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;10;H;19921208;19921208;56000;;R;RESIDENCE;;;;;
B;012;;;;;;;WHYBROW MCDONALD CLAR;PH WHYBROW;0;3504;M;19920317;19920317;130000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;11;H;19930111;19930111;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH WHYBROW;PH WHYBROW;0;14;H;19930219;19930219;192500;;R;RESIDENCE;;;;;
