B;238;3761185;5;20140331 01:15;;;LOT 1 DP11;OFF TABLETOP ROAD;QUANDA;2828;8.777;H;20130529;20140228;5294;;V;VACANT LAND;;;;0;AI440907;
B;238;3941930;3;20160627 01:14;;;;QUANDA RD;QUANDA;2828;6.578;H;20160114;20160520;4907;;V;VACANT LAND;;;;0;AK523696;
