B;209;;;;;;7;GAERLOCH AV;TAMARAMA BAY;2026;;;19941222;19941222;550000;A;R;RESIDENCE;;;;;
B;209;2059479;;;;;7;GAERLOCH AV;TAMARAMA BAY;2026;;;19950315;19950315;661000;A;R;RESIDENCE;;;;;
B;209;2059479;;;;;7;GAERLOCH AV;TAMARAMA BAY;2026;;;19970217;19970217;1060000;A;R;RESIDENCE;;;;;
