B;240;2638841;10;20041019 08:39;;;4701;JOHN RENSHAW PKWY;TONDERBRINE;2831;493.1;H;20040728;20040908;615000;R;3;FARM LAND;;MC;;0;AA981424;
B;240;2638841;7;20041001 11:13;;;4701;JOHN RENSHAW PKWY;TONDERBRINE;2831;493.1;H;20040728;20040908;615000;R;3;FARM LAND;;MC;;0;AA981424;
B;240;2638560;3;20050201 15:07;;;733;SEVEN MILE RD;TONDERBRINE;2831;272.6;H;20041007;20041222;2469780;R;3;FARM;;TC;;0;AB224706;
B;240;2638561;4;20050201 15:07;;;734;SEVEN MILE RD;TONDERBRINE;2831;1035.8;H;20041007;20041222;2469780;R;3;FARM;;TC;;0;AB224706;
B;240;2638566;5;20050201 15:07;;;622;SEVEN MILE RD;TONDERBRINE;2831;201.9;H;20041007;20041222;2469780;R;3;FARM;;TC;;0;AB224706;
B;240;2638567;6;20050201 15:07;;;1989;BOX RIDGE RD;TONDERBRINE;2831;262.2;H;20041007;20041222;430220;R;3;FARM;;TC;;0;AB224705;
