B;093;999113;22;20100906 05:47;;;21;LOVETT BAY;LOVETT BAY;2105;2247.5;M;20091017;20100719;1635000;A;R;RESIDENCE;;HK;;0;AF663174;
B;093;3575243;6;20110509 01:51;;;33 A;STURDEE LANE;LOVETT BAY;2105;626;M;20110301;20110405;860000;;3;BOATSHED ETC.;;;;0;AG161880;
B;093;999113;22;20120709 01:41;;;21;LOVETT BAY;LOVETT BAY;2105;2247.5;M;20111022;20120522;2220000;A;3;HOUSE;;HK;;0;AH49267;
B;093;995009;17;20131104 01:13;;;44;STURDEE LANE;LOVETT BAY;2105;1550;M;20130710;20131015;2300000;A;3;HOUSE;;HK;;0;AI101683;
B;093;995938;26;20140630 01:04;;;13;THE CHASE;LOVETT BAY;2105;752.5;M;20140411;20140411;850000;A;R;RESIDENCE;;HK;;0;AI677018;
B;093;;;;;;;PORTIONS LOVETT BAY;LOVETT BAY;2105;0;M;19900405;19900405;412800;;R;RESIDENCE;;;;;
B;093;;;;;;12;THE CHASE RD;LOVETT BAY;2105;0;M;19900509;19900509;435000;;R;RESIDENCE;;;;;
B;093;;;;;;4;THE CHASE RD;LOVETT BAY;2105;2624;M;19901015;19901015;1;;R;RESIDENCE;;;;;
B;093;;;;;;28;STURDEE LA;LOVETT BAY;2105;2364;M;19911219;19911219;1;;R;RESIDENCE;;;;;
B;093;;;;;;15;STURDEE LN;LOVETT BAY;2105;1189;M;19910506;19910506;315000;;R;RESIDENCE;;;;;
B;093;;;;;;25;STURDEE LN;LOVETT BAY;2105;1138;M;19910124;19910124;410000;;R;RESIDENCE;;;;;
B;093;;;;;;48;STURDEE LN;LOVETT BAY;2105;872;M;19911017;19911017;395000;;R;RESIDENCE;;;;;
B;093;;;;;;50;STURDEE LN;LOVETT BAY;2105;860;M;19911217;19911217;350000;;R;RESIDENCE;;;;;
B;093;;;;;;8A;STURDEE LN;LOVETT BAY;2105;0;M;19910906;19910906;150000;;R;RESIDENCE;;;;;
B;093;999110;;;;;LT3;PH BROKEN BAY;LOVETT BAY;2105;1200;M;19921211;19921211;390000;A;R;RESIDENCE;;;;;
B;093;995000;;;;;LT4;STURDEE LN;LOVETT BAY;2105;904;M;19921106;19921106;378900;A;R;RESIDENCE;;;;;
B;093;995929;;;;;LOT 3;THE CHASE RD;LOVETT BAY;2105;1125;M;19940926;19940926;385450;A;R;RESIDENCE;;;;;
B;093;995931;;;;;LOT 8;THE CHASE RD;LOVETT BAY;2105;695.6;M;19940831;19940831;11500;A;R;RESIDENCE;;;;;
