B;238;3751828;3;20140210 01:20;;;LOTS 1/119;OFF KEEWONG LN & NEDGERA RD;GUNGALMAN AND CONIMBIA;2829;34.63;H;20120816;20131227;4784;;V;VACANT LAND;;;;0;AI328528;
B;238;3751829;4;20140210 01:20;;;LOTS 1/119;OFF KEEWONG LN & NEDGERA RD;GUNGALMAN AND CONIMBIA;2829;8.538;H;20120816;20131227;4784;;V;VACANT LAND;;;;0;AI328528;
