B;575;;;;;;;PH WALLACE;PH WALLACE;2652;121;H;19920612;19920612;150000;;R;RESIDENCE;;;;;
B;575;;;;;;;WALLACE;PH WALLACE;2652;202;H;19920612;19920612;250000;;R;RESIDENCE;;;;;
