B;136;1339647;;;;;;CHAPEL RD;SOUTH BANKSTOWN;0;;;19941015;19941015;100000;A;R;RESIDENCE;;;;;
B;136;;;;;;;CHAPEL RD;SOUTH BANKSTOWN;0;;;19941209;19941209;109000;A;R;RESIDENCE;;;;;
B;136;1339647;;;;;;CHAPEL RD;SOUTH BANKSTOWN;0;;;19950712;19950712;120000;A;R;RESIDENCE;;;;;
