B;302;3271958;20;20060916 01:20;"OLD GREGADOO";;;COX RD;CAPOOMPETA;2371;347.12;H;20060615;20060728;325000;;3;FARM/RURAL;;;;0;AC567369;
B;302;3484303;1;20141208 01:14;;;;COXS RD;CAPOOMPETA;2371;590.8;H;20141010;20141121;100000;RU1;3;RURAL PROPERTY;;RRR;;0;AJ79115;
