B;007;;;;;;;KINGSTON;PH ALTHORPE;2328;62;H;19920416;19920416;480000;;R;RESIDENCE;;;;;
B;007;;;;;;;MODEL FARM;PH ALTHORPE;2328;8;H;19920131;19920131;76000;;R;RESIDENCE;;;;;
B;007;;;;;;;PH ALTHORPE;PH ALTHORPE;0;145;M;19920710;19920710;1;;R;RESIDENCE;;;;;
