B;301;3447508;3;20091123 02:00;;;LOT1-2;DP 1138386;LIVERPOOL PLAINS;2342;1.518;H;20090504;20090612;7956;;V;VACANT LAND;;;;0;AE926535;
B;301;3447509;4;20091123 02:00;;;LOT1-2;DP 1138386;LIVERPOOL PLAINS;2342;4.776;H;20090504;20090612;7956;;V;VACANT LAND;;;;0;AE926535;
