B;195;2975058;17;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975059;18;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975061;19;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975062;20;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975063;21;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975064;22;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975065;23;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
B;195;2975067;24;20030416 10:11;;;265;MOOLE CREEK ROAD;MOOLE CREEK;;;;20030321;20030321;255000;;V;VACANT LAND;;;;;9497312;
