B;302;2887605;1;20070801 01:28;;;92;CORONATION AVENNE;GLENINNES;2370;;;20070604;20070627;138000;;R;RESIDENCE;1;;;0;AD295726;
B;302;2887605;2;20070801 01:28;;;92;CORONATION AVENNE;GLENINNES;2370;;;20070604;20070627;138000;;R;RESIDENCE;2;;;0;AD295726;
B;302;2887605;1;20090615 01:45;;;92;CORONATION AVENNE;GLENINNES;2370;;;20070604;20070627;138000;;R;RESIDENCE;1;;AC;0;AD295726;
B;302;2887605;2;20090615 01:45;;;92;CORONATION AVENNE;GLENINNES;2370;;;20070604;20070627;138000;;R;RESIDENCE;2;;XF;0;AD295726;
