B;236;2628437;16;20060316 01:45;;;;DAN ST;WRIGHTVILLE;2835;5059;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
B;236;2628452;17;20060316 01:45;;;;HUNT ST;WRIGHTVILLE;2835;88.5;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
B;236;2628453;18;20060316 01:45;;;;HUNT ST;WRIGHTVILLE;2835;916.8;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
B;236;2628479;19;20060316 01:45;;;;HUNT ST;WRIGHTVILLE;2835;284;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
B;236;2628486;20;20060316 01:45;;;;KENANE ST;WRIGHTVILLE;2835;1012;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
B;236;2628489;21;20060316 01:45;;;;KENANE ST;WRIGHTVILLE;2835;1012;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
B;236;2628525;22;20060316 01:45;;;;RYAN ST;WRIGHTVILLE;2835;1012;M;19930728;19960623;12330;R;3;;;RE;;0;2663026;
