B;089;825976;;;;;10;HAINSWORTH ST;WESTWEAD;0;;;19930315;19930315;146000;A;R;RESIDENCE;;;;;
B;089;825976;;;;;10;HAINSWORTH ST;WESTWEAD;0;;;19961114;19961114;164000;A;R;RESIDENCE;;;;;
B;089;825976;;;;;10;HAINSWORTH ST;WESTWEAD;0;;;19971007;19971007;155000;A;R;RESIDENCE;;;;;
