B;165;2805125;;;;;;KANGAROO CREEK RD;TOWALLUM;2460;219.6;H;19981015;19981015;218000;;R;RESIDENCE;;;;;
B;165;;;;;;;KANGAROO CREEK RD;TOWALLUM;2460;112.1;H;19981120;19981120;140000;;R;RESIDENCE;;;;;
B;165;2805115;;;;;;PH TOWALLUM;TOWALLUM;2460;400.7;H;19980130;19980130;50000;;R;RESIDENCE;;;;;
B;165;2805128;;;;;;KANGAROO CREEK RD;TOWALLUM;2460;104.6;H;19990830;19990830;75000;;R;RESIDENCE;;;;;
B;165;;;;;;;KANGAROO CREEK RD;TOWALLUM;2460;92.2;H;19990902;19990902;105000;;R;RESIDENCE;;;;;
