B;244;2646387;1;20050919 12:52;;;LOT53;'BURRAGONG';CONDOBLIN;2877;2121;H;20040728;20050218;1032624;R;3;;;RB;;0;AB643773;
B;244;3202766;13;20051001 01:22;;;;PART 'EUGLO';CONDOBLIN;2877;1071;H;20050503;20050615;650000;;3;FARM;;;;0;AB595928;
B;244;3328327;12;20070801 01:28;;;;ROSEWOOD;CONDOBLIN;2877;1209.6;H;20070216;20070523;1000000;;3;FARM;;;;0;AD171641;
B;244;2648815;1;20080825 01:17;;;;"THE PINES";CONDOBLIN;2877;833.2;H;20080206;20080506;1212266;R;3;FARM;;RX;;0;AD946969;
B;244;2648817;2;20080825 01:17;;;;"THE PINES";CONDOBLIN;2877;285.5;H;20080206;20080506;1212266;R;3;FARM;;RX;;0;AD946969;
