B;116;;;;;;;PH BOTFIELDS;PH BOTFIELDS;2870;268;H;19900621;19900621;130000;R;R;RESIDENCE;;;;;
B;116;;;;;;;MERCADOOL;PH BOTFIELDS;2870;1036;H;19911120;19911120;0;R;R;RESIDENCE;;;;;
B;116;;;;;;;PH BOTFIELDS;PH BOTFIELDS;2870;267;H;19910521;19910521;0;R;R;RESIDENCE;;;;;
