B;250;2671276;8;20050816 13:58;;;LOT4;BRUXNER RD;PRETTY GULLY VIA TABULAM;2470;40;H;20040520;20050420;150000;R;R;RESIDENCE;;ED;;0;AB651271;
B;250;2671197;14;20061001 01:14;;;;CRESCENT HILL ROAD;PRETTY GULLY VIA TABULAM;2470;48.56;H;20060522;20060831;575000;R;R;RESIDENCE;;ED;;0;AC583607;
