B;092;966910;51;20020902 14:40;;;347;PACIFIC HWY;GORE HILL;2065;360.4;M;20020426;20020711;803000;B;3;BUSINESS;;CP;;;8874622;
B;092;966893;30;20030303 12:17;;;247;PACIFIC HWY;GORE HILL;2065;1378;M;20021122;20030205;3650000;I;3;COMMERCIAL;;DA;;;9381630;
B;092;;;;;;;BADEN POWELL ST;GORE HILL;2065;1104;M;19940405;19940405;300000;A;R;RESIDENCE;;;;;
B;092;966903;;;;;337 - 341;PACIFIC HWY;GORE HILL;2065;1875;M;19970630;19970630;2223775;B;R;RESIDENCE;;;;;
B;092;966899;;;;;301;PACIFIC HY;GORE HILL;2065;129;M;19980217;19980217;1850000;B;R;RESIDENCE;;;;;
