B;221;2975069;113;20030701 14:42;;;LOT122;ELDRIDGE ROAD,;GRESTANES;2145;;;20030505;20030612;413000;;R;RESIDENCE;;;;0;9726757;
B;221;2984746;121;20030701 14:42;;1;43;BRAESIDE RD;GRESTANES;2145;;;20020516;20030526;385000;;V;VACANT LAND;;;;0;9681708;
