B;007;3637140;18;20121126 01:32;;;;NEAR PIKES GULLY RD;HOWICK, MUSWELLBROOK;2333;;;20100618;20120622;503408;;V;VACANT LAND;;;;0;AH91649;
B;007;3687636;12;20130311 01:28;;;;NEAR PIKES GULLY RD;HOWICK, MUSWELLBROOK;2333;11.7;H;20100618;20120622;503408;;V;VACANT LAND;;;;0;AH91649;
B;012;3687640;6;20130311 01:29;;;;NEAR PIKES GULLY RD;HOWICK, MUSWELLBROOK;2333;59.45;H;20100618;20120622;503408;;V;VACANT LAND;;;;0;AH91649;
