B;044;2957804;85;20030204 12:14;;;LOT2;SMITHS ROAD;CLEAR RANGE VIA THARWA;2906;;;20021111;20030109;220000;;V;VACANT LAND;;;;;9291603;
B;044;2957805;86;20030204 12:14;;;LOT3;SMITHS RD;CLEAR RANGE VIA THARWA;2906;;;20021015;20030109;210000;;3;FARM;;;;;9295112;
