B;012;;;;;;;PH VANE;PH VANE;0;4496;M;19900222;19900222;988033;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;2;H;19900329;19900329;148000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;44;H;19900525;19900525;150000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;854;H;19900706;19900706;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;38;H;19900831;19900831;40000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;850;M;19910531;19910531;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;45;H;19910702;19910702;215000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;4;H;19910815;19910815;55000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;4;H;19911005;19911005;170000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;8143;M;19920224;19920224;55000;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;958;M;19920515;19920515;0;;R;RESIDENCE;;;;;
B;012;;;;;;;PH VANE;PH VANE;0;747;H;19930225;19930225;0;;R;RESIDENCE;;;;;
