B;244;2646927;5;20070101 01:14;;;;"GEOFFMOOR";WEJA;2669;452;H;20060223;20060531;510469;R;3;FARM;;RB;;0;AC797746;
B;244;3323689;15;20070716 01:27;;;;"BALLARA";WEJA;2669;393.67;H;20070503;20070601;413419;;3;FARM;;;;0;AD173601;
