B;116;1237799;1;20050718 12:30;;;;'KENSINGTON';BERGAMIL;2870;282.8;H;20040510;20050318;470650;R;3;FARM;;RB;;0;AB386167;
B;116;1237800;2;20050718 12:30;;;;'KENSINGTON';BERGAMIL;2870;646.3;H;20040510;20050318;470650;R;3;FARM;;RB;;0;AB386167;
