B;219;2352088;43;20251006 01:08;;;598;COLO HEIGHTS RD;UPPER COLO;2756;3.501;H;20250924;20250929;550000;C4;V;VACANT LAND;;QZZ;;;AV463068;
B;219;2369327;15;20231106 01:32;;;1451;UPPER COLO RD;UPPER COLO;2756;5.145;H;20230728;20231027;2100000;C4;R;RESIDENCE;;QZZ;;0;AT555703;
B;219;2352088;24;20160509 01:20;;;598;COLO HEIGHTS RD;UPPER COLO;2756;3.501;H;20160316;20160408;290000;E4;V;VACANT LAND;;QZZ;;0;AK399429;
B;219;2369344;15;20221010 01:16;;;1981;UPPER COLO RD;UPPER COLO;2756;16.19;H;20220722;20220930;650000;C4;R;RESIDENCE;;QZZ;;0;AS513223;
B;219;2352339;4;20230612 01:10;;;2129 B;COMLEROY RD;UPPER COLO;2756;16.19;H;20230418;20230607;1780000;C4;R;RESIDENCE;;QZZ;;0;AT152797;
B;219;2366965;40;20180115 01:27;;;2431;PUTTY RD;UPPER COLO;2756;23.98;H;20170811;20171010;630000;E4;3;FARM LAND;;QZZ;;0;AM988323;
B;219;3061689;4;20200217 01:02;;;368;COLO HEIGHTS RD;UPPER COLO;2756;16.187;H;20191120;20200211;785000;E4;R;RESIDENCE;;QZZ;;0;AP894083;
B;219;2369343;10;20170320 01:08;;;2015;UPPER COLO RD;UPPER COLO;2756;16.19;H;20170217;20170310;649000;E4;R;RESIDENCE;;QZZ;;0;AM233095;
B;219;2369317;12;20220620 01:12;;;95;HULBERT RD;UPPER COLO;2756;2.995;H;20220526;20220610;175000;C4;R;RESIDENCE;;QZZ;;16;AS208123;
B;219;2352088;17;20180122 01:17;;;598;COLO HEIGHTS RD;UPPER COLO;2756;3.501;H;20171006;20171206;355000;E4;V;VACANT LAND;;QZZ;;0;AN32602;
B;219;2369313;32;20150119 01:22;;;;UPPER COLO RD;UPPER COLO;2756;9.7;H;20141108;20141217;200000;E4;V;VACANT LAND;;QZZ;;0;AJ154137;
B;219;2369335;136;20010719 12:15;;;1815;UPPER COLO RD;UPPER COLO;2756;50.13;H;20001221;20010209;350000;P;V;;;QZ;;;7547131;
B;219;2369327;156;20011109 11:23;;;;UPPER COLO RD;UPPER COLO;2756;5.145;H;20010629;20010727;370000;P;R;RESIDENCE;;QZ;;;7815233;
B;219;2370384;87;20020816 15:05;;;450;WHEELBARROW RIDGE RD;UPPER COLO;2756;11.33;H;20020415;20020524;210000;R;V;VACANT LAND;;GQ;;;8645898;
B;219;2369314;61;20021217 14:57;;;3279 A;UPPER COLO RD;UPPER COLO;2756;16.18;H;20020823;20020927;325000;P;R;RESIDENCE;;QZ;;;9162847;
B;219;2369313;164;20020402 12:53;;;;UPPER COLO RD HOUSE NO: LOT 9;UPPER COLO;2756;6.73;H;20011120;20020222;80000;P;V;VACANT LAND;;QZ;;;8402432;
B;219;2370387;102;20021101 12:10;;;1;WHEELBARROW RIDGE RD;UPPER COLO;2756;10.13;H;20020820;20021003;385000;R;R;RESIDENCE;;GP;;;9047901;
B;219;2370382;79;20030217 09:52;;;482;WHEELBARROW RIDGE RD;UPPER COLO;2756;10.12;H;20021008;20021105;345000;R;R;RESIDENCE;;GQ;;;9105868;
B;219;2366960;140;20030204 13:15;;;2869;SINGLETON RD;UPPER COLO;2756;10.89;H;20021022;20021203;229000;R;V;VACANT LAND;;GQ;;;9217057;
B;219;2369283;86;20030716 14:06;;;337;UPPER COLO RD;UPPER COLO;2756;15.2;H;20030515;20030626;575000;P;R;RESIDENCE;;QZ;;0;9749146;
B;219;2369327;46;20040817 10:00;;;1451;UPPER COLO RD;UPPER COLO;2756;5.145;H;20040526;20040721;550000;P;R;RESIDENCE;;QZ;;0;AA841808;
B;219;2366969;30;20050104 11:51;;;2193;SINGLETON RD;UPPER COLO;2756;16.1;H;20040929;20041110;650000;P;3;RES & FARM;;QZ;;0;AB171292;
B;219;2366949;73;20040217 11:49;;;3201;SINGLETON RD;UPPER COLO;2756;16.15;H;20030930;20031203;640000;R;R;RESIDENCE;;GQ;;0;AA273285;
B;219;3061690;100;20040217 11:49;;;396 B;COLO HEIGHTS RD;UPPER COLO;2756;22.12;H;20031125;20031223;375000;;V;VACANT LAND;;;;0;AA330913;
