B;001;;;;;;;WATSON STREET;ELLLALONG;0;;;19950402;19950402;27000;R;R;RESIDENCE;;;;;
B;001;;;;;;13;HELENA STREET;ELLLALONG;0;;;19960723;19960723;127000;A;R;RESIDENCE;;;;;
