B;164;1798909;21;20010719 11:48;;;;PH UNKYA;EUNGAI;2441;5.052;H;20010111;20010111;0;R;3;Other;;TA;;;7512917;
B;164;1798877;33;20020102 12:49;;;;OLD PACIFIC HWY;EUNGAI;2441;2043;M;20011016;20011128;19950;Z;V;VACANT LAND;;ZB;RV;;8162865;
B;164;1799055;24;20011109 08:54;;;;PH UNKYA;EUNGAI;2441;809.4;M;20010523;20010615;40000;Z;R;RESIDENCE;;ZC;AC;;7734694;
B;164;1799104;25;20011109 08:54;;;;PH UNKYA;EUNGAI;2441;1031;M;20010602;20010702;41000;R;R;RESIDENCE;;SA;RR;;7739262;
B;164;1798920;44;20010720 10:41;;;;PH UNKYA;EUNGAI;2441;5000;M;20010517;20010614;0;R;3;NULL;;SA;;;7705639;
B;164;1798862;71;20010822 12:18;;;29;TANBAN RD PH UNKYA;EUNGAI;2441;2.601;H;20001122;20001122;0;R;3;;;TA;;;7481762;
B;164;1798991;72;20020109 09:31;;;58;SOUTH BANK RD;EUNGAI;2441;9.741;H;20010419;20010504;182500;R;R;RESIDENCE;;TA;RR;;7622972;
B;164;2822953;96;20020109 09:31;;;;ALLGOMERA RD;EUNGAI;2441;1.53;H;20010718;20011004;45000;R;V;VACANT LAND;;SE;RV;;8002491;
B;164;1798936;55;20011109 12:50;;;;TANBAN RD;EUNGAI;2441;43.43;H;19991119;19991221;354000;R;3;;;RB;;;7339971;
B;164;1798954;56;20011109 12:50;;;;PH UNKYA;EUNGAI;2441;84.13;H;19991119;19991221;354000;R;3;;;RB;;;7339971;
B;164;1799056;57;20011109 12:50;;;;PH UNKYA;EUNGAI;2441;809.4;M;20010822;20010907;50000;Z;R;RESIDENCE;;ZC;AC;;7968035;
B;164;1799125;58;20011109 12:50;;;;PH UNKYA;EUNGAI;2441;6070;M;20000607;20000607;6000;R;V;VACANT LAND;;RD;;;7563564;
B;164;2855449;76;20011109 12:50;;;;MOORES LANE;EUNGAI;2441;2.623;H;20000609;20010525;240000;;R;RESIDENCE;;;RR;;7794310;
B;164;2855451;77;20011109 12:50;;;;MOORES LANE;EUNGAI;2441;2.689;H;20010131;20010131;1000;;3;;;;;;7836376;
B;164;1798898;53;20020502 11:06;;;;PH UNKYA;EUNGAI;2441;9.914;H;20020116;20020227;125000;R;V;VACANT LAND;;TA;RR;;8507332;
B;164;1799048;25;20020816 14:33;;;;PH UNKYA;EUNGAI;2441;1611;M;20020628;20020726;127000;Z;R;RESIDENCE;;ZB;AC;;8838754;
B;164;1799025;23;20021217 14:43;;;;PH UNKYA;EUNGAI;2441;923.1;M;20021001;20021125;89500;Z;R;RESIDENCE;;ZB;AC;;9168461;
B;164;1798875;46;20020301 13:05;;;;OLD PACIFIC HWY;EUNGAI;2441;2043;M;20020122;20020208;24950;Z;V;VACANT LAND;;ZB;AV;;8349765;
B;164;1798933;47;20020301 13:05;;;;PH UNKYA;EUNGAI;2441;140.4;H;20011221;20020205;295000;R;R;RESIDENCE;;RB;RR;;8338790;
B;164;1798958;55;20020201 11:33;;;;PH UNKYA;EUNGAI;2441;1012;M;20011003;20011031;15000;Z;V;VACANT LAND;;ZB;AV;;8106332;
B;164;1798980;56;20020201 11:33;;;;PH UNKYA;EUNGAI;2441;40;H;20011030;20011204;205000;R;R;RESIDENCE;;RB;RG;;8204379;
B;164;1799012;59;20020201 11:33;;;;PH UNKYA;EUNGAI;2441;1012;M;20011218;20020116;790000;Z;R;RESIDENCE;;ZB;;;8311520;
B;164;1799023;60;20020201 11:33;;;;PH UNKYA;EUNGAI;2441;1012;M;20011029;20011218;66500;Z;R;RESIDENCE;;ZB;AC;;8249477;
B;164;2885163;80;20020201 11:33;;;;ALLGOMERA RD;EUNGAI;2441;1.38;H;20011019;20011123;125000;;R;RESIDENCE;;;;;8168169;
B;164;1798885;31;20020716 15:23;;;;PACIFIC HWY;EUNGAI;2441;34.26;H;20020507;20020520;130000;R;V;VACANT LAND;;SH;RV;;8719952;
B;164;1798961;42;20020801 14:11;;;;PH UNKYA;EUNGAI;2441;1912;M;20020530;20020711;90000;Z;R;RESIDENCE;;ZB;AC;;8771647;
B;164;1798933;31;20020617 12:43;;;;PH UNKYA;EUNGAI;2441;140.4;H;20000516;20001030;550000;R;3;FARM;;SD;RG;;7298041;
B;164;2885164;44;20020617 12:43;;;;ALLGOMERA RD;EUNGAI;2441;;;20020319;20020503;160000;R;R;RESIDENCE;;SD;RR;;8648022;
B;164;1798923;43;20020402 12:25;;;;PH UNKYA;EUNGAI;2441;33.18;H;20011203;20011207;123000;R;R;RESIDENCE;;RB;RR;;8381085;
B;164;1798975;44;20020402 12:25;;;;PH UNKYA;EUNGAI;2441;2.023;H;20020114;20020225;85000;R;R;RESIDENCE;;SA;RR;;8414362;
B;164;1798955;84;20020603 10:39;;;;PH UNKYA;EUNGAI;2441;49.93;H;20020405;20020517;85000;R;V;VACANT LAND;;SH;RV;;8613268;
B;164;1799019;86;20020603 10:39;;;;PH UNKYA;EUNGAI;2441;1012;M;20020322;20020429;71500;Z;R;RESIDENCE;;ZB;AC;;8574751;
B;164;1799053;25;20021119 10:04;;;;PH UNKYA;EUNGAI;2441;809.4;M;20020910;20021022;62500;Z;R;RESIDENCE;;ZC;AC;;9081386;
B;164;1799059;26;20021119 10:04;;;;PH UNKYA;EUNGAI;2441;809.4;M;20020930;20021025;49500;Z;R;RESIDENCE;;ZC;AC;;9078852;
B;164;1799067;27;20021119 10:04;;;;PH UNKYA;EUNGAI;2441;1012;M;20020905;20021021;84000;Z;R;RESIDENCE;;ZC;AC;;9072618;
B;164;1800042;24;20021016 12:14;;;;PACIFIC HWY;EUNGAI;2441;12.29;H;20020530;20020711;144000;R;R;RESIDENCE;;SB;RF;;8984711;
B;164;1798877;29;20020916 14:13;;;;OLD PACIFIC HWY;EUNGAI;2441;2043;M;20020731;20020823;20000;Z;V;VACANT LAND;;ZB;AV;;8908800;
B;164;1798878;33;20021001 12:09;;;;OLD PACIFIC HWY;EUNGAI;2441;2043;M;20020801;20020913;19500;Z;V;VACANT LAND;;ZB;;;8971402;
B;164;1798865;35;20030416 10:11;;;;PH UNKYA;EUNGAI;2441;15.21;H;20030123;20030226;117000;R;V;VACANT LAND;;SB;RF;;9471023;
B;164;1798924;36;20030416 10:11;;;;PH UNKYA;EUNGAI;2441;10.7;H;20011029;20011130;170000;R;R;RESIDENCE;;SB;RF;;9461726;
B;164;1798964;37;20030416 10:11;;;;PH UNKYA;EUNGAI;2441;85.69;H;20021205;20030116;210000;R;R;RESIDENCE;;SH;RG;;9376921;
B;164;1799104;38;20030416 10:11;;;;PH UNKYA;EUNGAI;2441;1031;M;20030211;20030314;100000;Z;R;RESIDENCE;;ZC;AC;;9492724;
B;164;1798948;23;20030501 12:46;;;;PH UNKYA;EUNGAI;2441;23.44;H;20030110;20030228;235000;R;R;RESIDENCE;;SH;RF;;9505281;
B;164;1798982;31;20030818 10:02;;;;PH UNKYA;EUNGAI;2441;48.06;H;20030620;20030718;145000;R;V;VACANT LAND;;SH;;0;9819178;
B;164;1799093;32;20030818 10:02;;;;PH UNKYA;EUNGAI;2441;4907;M;20030624;20030801;58000;Z;V;VACANT LAND;;ZC;;0;9863331;
B;164;1799074;26;20030901 12:56;;;;PH UNKYA;EUNGAI;2441;1012;M;20030624;20030808;25000;Z;V;VACANT LAND;;ZC;;0;9879544;
B;164;3002773;42;20030901 12:56;;;48;MAIN ST;EUNGAI;2441;1011.7;M;20030313;20030505;23000;Z;V;VACANT LAND;;ZB;;0;9610491;
B;164;1799065;27;20031216 12:09;;;;PH UNKYA;EUNGAI;2441;891.6;M;20030926;20031107;62000;Z;R;RESIDENCE;;ZC;;0;AA206043;
B;164;1798879;19;20040102 14:02;;;;OLD PACIFIC HWY;EUNGAI;2441;2043;M;20031106;20031202;70000;Z;V;VACANT LAND;;ZB;;0;AA257701;
B;164;3053946;35;20040102 14:02;;;29;TANBAN RD;EUNGAI;2441;2.291;H;20020903;20031114;140000;;R;RESIDENCE;;;;0;AA238223;
B;164;1798882;38;20030217 09:47;;;;PH UNKYA;EUNGAI;2441;4.049;H;20021206;20030124;125597;R;R;RESIDENCE;;SB;;;9372006;
B;164;1798976;39;20030217 09:47;;;;PH UNKYA;EUNGAI;2441;45.85;H;20030113;20030131;200000;R;R;RESIDENCE;;SH;;;9361890;
B;164;1799068;27;20030303 12:24;;;;PH UNKYA;EUNGAI;2441;2023;M;20021114;20021203;122500;Z;3;SHOP- LOT 4;;ZC;BS;;9215369;
B;164;1799068;28;20030303 12:24;;;;PH UNKYA;EUNGAI;2441;2023;M;20021114;20021203;122500;Z;3;SHOP - LOT 3;;ZC;BS;;9215366;
B;164;1798895;52;20030204 12:59;;;;PH UNKYA;EUNGAI;2441;48.35;H;20021204;20030115;360000;R;R;RESIDENCE;;SH;;;9323416;
B;164;1798922;53;20030204 12:59;;;;PH UNKYA;EUNGAI;2441;1.072;H;20021105;20021220;138000;R;R;RESIDENCE;;SB;;;9279991;
B;164;1799045;54;20030204 12:59;;;;PH UNKYA;EUNGAI;2441;1165;M;20021121;20021219;22500;Z;V;VACANT LAND;;ZB;;;9304656;
B;164;1799044;31;20030716 14:01;;;;PH UNKYA;EUNGAI;2441;1169;M;20030617;20030617;39500;Z;V;VACANT LAND;;ZB;;0;9761562;
B;164;1798857;30;20030801 12:31;;;;TANBAN RD;EUNGAI;2441;40.52;H;20030415;20030610;160000;R;V;VACANT LAND;;SH;;0;9746332;
B;164;1798981;32;20030801 12:31;;;;PH UNKYA;EUNGAI;2441;49.71;H;20030617;20030723;197000;R;R;RESIDENCE;;SH;;0;9831011;
B;164;1798995;34;20030801 12:31;;;;PH UNKYA;EUNGAI;2441;11.14;H;20030313;20030616;125000;R;R;RESIDENCE;;SB;;0;9790615;
B;164;1799006;35;20030801 12:31;;;;SOUTH BANK RD;EUNGAI;2441;88.52;H;20030512;20030627;325000;R;V;VACANT LAND;;SH;;0;9754338;
B;164;1799016;36;20030801 12:31;;;;PH UNKYA;EUNGAI;2441;1012;M;20030530;20030711;32000;Z;R;RESIDENCE;;ZB;;0;9798221;
B;164;1798879;29;20030701 14:35;;;;OLD PACIFIC HWY;EUNGAI;2441;2043;M;20030501;20030529;28000;Z;V;VACANT LAND;;ZB;;0;9709680;
B;164;1798887;30;20030701 14:35;;;;PH UNKYA;EUNGAI;2441;10.19;H;20030319;20030502;130000;R;3;;;SB;;0;9624945;
B;164;1799031;31;20030701 14:35;;;;PH UNKYA;EUNGAI;2441;1012;M;20030528;20030616;80000;Z;R;RESIDENCE;;ZB;;0;9726231;
B;164;1798907;23;20030317 13:57;;;;PH UNKYA;EUNGAI;2441;23.38;H;20021022;20021129;130000;R;R;RESIDENCE;;SH;RF;;9346928;
B;164;1799105;24;20030317 13:57;;;;PH UNKYA;EUNGAI;2441;1037;M;20021223;20030122;120000;Z;R;RESIDENCE;;ZC;AC;;9431310;
B;164;1799012;26;20030619 09:12;;;;PH UNKYA;EUNGAI;2441;1012;M;20030306;20030317;125000;Z;R;RESIDENCE;;ZB;AC;0;9462471;
B;164;1798960;28;20030516 11:55;;;;PH UNKYA;EUNGAI;2441;1593;M;20030304;20030401;148000;Z;R;RESIDENCE;;ZB;AC;;9556539;
B;164;1799013;29;20030516 11:55;;;;PH UNKYA;EUNGAI;2441;1012;M;20030325;20030331;23000;Z;V;VACANT LAND;;ZB;AV;;9562355;
B;164;1798986;23;20031201 11:23;;;;PH UNKYA;EUNGAI;2441;10.15;H;20030721;20031013;232000;R;R;RESIDENCE;;SB;;0;AA86539;
B;164;1799118;24;20031201 11:23;;;3345;PACIFIC HWY;EUNGAI;2441;13.1;H;20030917;20031029;236000;R;R;RESIDENCE;;SB;;0;AA163198;
B;164;1794857;9;20031016 14:10;;;;PH INGALBA;EUNGAI;2441;3;H;20030908;20031003;47000;R;V;VACANT LAND;;TA;;0;AA50865;
B;164;1798954;33;20031016 14:10;;;;PH UNKYA;EUNGAI;2441;84.13;H;20030707;20030806;230000;R;V;VACANT LAND;;SH;RG;0;9865291;
B;164;1799035;35;20031016 14:10;;;;PH UNKYA;EUNGAI;2441;1012;M;20030516;20030911;25000;Z;V;VACANT LAND;;ZB;AV;0;9981450;
B;164;1799050;28;20031103 14:24;;;;PH UNKYA;EUNGAI;2441;1612;M;20030508;20030619;21000;Z;V;VACANT LAND;;ZB;;0;AA77865;
B;164;1799050;29;20031103 14:24;;;;PH UNKYA;EUNGAI;2441;1612;M;20030714;20030714;10500;Z;V;VACANT LAND;;ZB;;0;AA77866;
B;164;1798928;16;20040301 11:52;;;404;TANBAN RD;EUNGAI;2441;66.27;H;20030724;20031016;260000;R;R;RESIDENCE;;SH;;0;AA345907;
B;164;1798942;17;20040301 11:52;;;;PH UNKYA;EUNGAI;2441;101.5;H;20000918;20001106;185000;R;3;;;SH;;0;7248923;
B;164;1798954;18;20040301 11:52;;;;PH UNKYA;EUNGAI;2441;84.13;H;19991119;19991221;354000;R;3;;;SH;;0;7339971;
B;164;1799004;19;20040301 11:52;LOT 141;;;SOUTHBANK RD;EUNGAI;2441;126.7;H;20031017;20040109;330000;R;3;;;SH;;0;AA400447;
B;164;1794853;14;20040202 11:53;;;;PH INGALBA;EUNGAI;2441;2.834;H;20031205;20031219;27000;R;V;VACANT LAND;;TA;;0;AA288707;
B;164;1798991;15;20040316 13:26;;;58;SOUTH BANK RD;EUNGAI;2441;9.741;H;20040115;20040217;347000;R;R;RESIDENCE;;SB;;0;AA433399;
B;164;1798876;13;20041116 08:21;;;152;EUNGAI CREEK RD;EUNGAI;2441;2043;M;20040908;20041021;250000;Z;R;RESIDENCE;;ZB;;0;AB62825;
B;164;1799110;24;20050801 14:00;;;135;SOUTH BANK RD;EUNGAI;2441;17.03;H;20050606;20050708;270000;R;R;RESIDENCE;;SB;;0;AB625422;
B;164;;;;;;;PACIFIC HWY;EUNGAI;2441;34.26;H;19900921;19900921;112500;R;R;RESIDENCE;;;;;
B;164;1799092;;;;;;PH UNKYA;EUNGAI;2441;1.362;H;19900401;19900401;7400;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;9.94;H;19901120;19901120;165300;R;R;RESIDENCE;;;;;
B;164;1798865;;;;;;PH UNKYA;EUNGAI;2441;15.21;H;19901208;19901208;35000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19901220;19901220;37500;Z;R;RESIDENCE;;;;;
B;164;1799003;;;;;;PH UNKYA;EUNGAI;2441;117.4;H;19901221;19901221;210000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH ALLGOMERA;EUNGAI;2441;2;H;19910920;19910920;45000;R;R;RESIDENCE;;;;;
B;164;1798940;;;;;;PH UNKYA;EUNGAI;2441;8;H;19910117;19910117;108000;R;R;RESIDENCE;;;;;
B;164;1798980;;;;;;PH UNKYA;EUNGAI;2441;4;H;19910227;19910227;150000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;809.4;M;19910301;19910301;57000;Z;R;RESIDENCE;;;;;
B;164;1798992;;;;;;PH UNKYA;EUNGAI;2441;5.514;H;19910321;19910321;125000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;2023;M;19910405;19910405;45000;Z;R;RESIDENCE;;;;;
B;164;1798896;;;;;;PH UNKYA;EUNGAI;2441;49.38;H;19910430;19910430;174000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;25.23;H;19910617;19910617;86000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;20.85;H;19910626;19910626;165000;R;R;RESIDENCE;;;;;
B;164;1799119;;;;;;PH UNKYA;EUNGAI;2441;2;H;19910705;19910705;80000;R;R;RESIDENCE;;;;;
B;164;1799058;;;;;;PH UNKYA;EUNGAI;2441;809.4;M;19910719;19910719;70000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;31.99;H;19910806;19910806;87000;R;R;RESIDENCE;;;;;
B;164;1799031;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19911130;19911130;15500;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19911209;19911209;20000;Z;R;RESIDENCE;;;;;
B;164;1799001;;;;;;PH UNKYA;EUNGAI;2441;19.73;H;19911219;19911219;149500;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;7.071;H;19920323;19920323;8000;R;R;RESIDENCE;;;;;
B;164;1799103;;;;;;PH UNKYA;EUNGAI;2441;1024;M;19920402;19920402;15000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;5058;M;19920522;19920522;22000;R;R;RESIDENCE;;;;;
B;164;1798866;;;;;;PH UNKYA;EUNGAI;2441;18.98;H;19920611;19920611;100000;;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19920730;19920730;9000;R;R;RESIDENCE;;;;;
B;164;1799015;;;;;;PH UNKYA;EUNGAI;2441;1783;M;19920731;19920731;65000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;891.6;M;19920902;19920902;65000;Z;R;RESIDENCE;;;;;
B;164;1799071;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19920908;19920908;73000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;40.52;H;19921001;19921001;93000;;R;RESIDENCE;;;;;
B;164;1798917;;;;;;PH UNKYA;EUNGAI;2441;3.397;H;19921012;19921012;50000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;2.298;H;19921029;19921029;135000;R;R;RESIDENCE;;;;;
B;164;1798941;;;;;;PH UNKYA;EUNGAI;2441;45;H;19921120;19921120;52500;R;R;RESIDENCE;;;;;
B;164;1798994;;;;;LOT 19;PACIFIC HWY;EUNGAI;2441;2.211;H;19920305;19920305;4000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PACIFIC HWY;EUNGAI;2441;0;M;19920305;19920305;50;;R;RESIDENCE;;;;;
B;164;;;;;;;PACIFIC HWY;EUNGAI;2441;;;19921218;19921218;15400;;R;RESIDENCE;;;;;
B;164;;;;;;;PH ALLGOMERA;EUNGAI;2441;0;M;19920630;19920630;109000;;R;RESIDENCE;;;;;
B;164;;;;;;;PH INGALBA;EUNGAI;2441;4.174;H;19920617;19920617;28500;R;R;RESIDENCE;;;;;
B;164;1798899;;;;;;PH UNKYA;EUNGAI;2441;41.42;H;19920214;19920214;286000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;4907;M;19920228;19920228;26500;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;17.73;H;19920302;19920302;11000;;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;17.73;H;19920303;19920303;11000;R;R;RESIDENCE;;;;;
B;164;1798993;;;;;;PH UNKYA;EUNGAI;2441;40;H;19920305;19920305;2000;;R;RESIDENCE;;;;;
B;164;;;;;;;;EUNGAI;2441;;;19920303;19920303;10000;;R;RESIDENCE;;;;;
B;164;1799108;;;;;;PH UNKYA;EUNGAI;2441;2023;M;19930112;19930112;72500;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1619;M;19930118;19930118;145000;Z;R;RESIDENCE;;;;;
B;164;1799018;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19930219;19930219;52000;Z;R;RESIDENCE;;;;;
B;164;1799093;;;;;;PH UNKYA;EUNGAI;2441;4907;M;19930405;19930405;30000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;49.71;H;19930513;19930513;100000;R;R;RESIDENCE;;;;;
B;164;1798931;;;;;;PH UNKYA;EUNGAI;2441;1135;M;19930729;19930729;90000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19930813;19930813;15000;Z;R;RESIDENCE;;;;;
B;164;1798870;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19930830;19930830;15000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;13.1;H;19931002;19931002;82000;R;R;RESIDENCE;;;;;
B;164;1794861;;;;;;PH INGALBA;EUNGAI;2441;40.01;H;19930122;19930122;75000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH INGALBA;EUNGAI;2441;43.77;H;19930708;19930708;45000;R;R;RESIDENCE;;;;;
B;164;;;;;;;TAMBAN RD;EUNGAI;2441;41.68;H;19930316;19930316;70000;;R;RESIDENCE;;;;;
B;164;1798982;;;;;;PH UNKYA;EUNGAI;2441;48.06;H;19941117;19941117;88500;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1783;M;19941201;19941201;80000;Z;R;RESIDENCE;;;;;
B;164;1799097;;;;;;PH UNKYA;EUNGAI;2441;2074;M;19941212;19941212;102000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;33.18;H;19941222;19941222;97943;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;6623;M;19950223;19950223;77000;R;R;RESIDENCE;;;;;
B;164;1798864;;;;;L15;BROWNS CROSSING RD;EUNGAI;2441;6.756;H;19950811;19950811;99000;R;R;RESIDENCE;;;;;
B;164;1798994;;;;;LOT 19;PACIFIC HWY;EUNGAI;2441;2.211;H;19950526;19950526;133000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19950303;19950303;37000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19950315;19950315;5000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;4.664;H;19950502;19950502;125000;;R;RESIDENCE;;;;;
B;164;1799085;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19950628;19950628;45000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;203.7;H;19951013;19951013;335000;R;R;RESIDENCE;;;;;
B;164;1792369;;;;;LOT 4;ALLGOMERA RD;EUNGAI;2441;38.03;H;19960719;19960719;90000;R;R;RESIDENCE;;;;;
B;164;1798948;;;;;;PH UNKYA;EUNGAI;2441;23.44;H;19960327;19960327;160000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19960430;19960430;75000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19960430;19960430;77000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;87.51;H;19960516;19960516;168000;R;R;RESIDENCE;;;;;
B;164;1798921;;;;;;PH UNKYA;EUNGAI;2441;6.332;H;19960518;19960518;97000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19960527;19960527;89500;Z;R;RESIDENCE;;;;;
B;164;1799108;;;;;;PH UNKYA;EUNGAI;2441;2023;M;19960612;19960612;83000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19960709;19960709;64000;Z;R;RESIDENCE;;;;;
B;164;1799015;;;;;;PH UNKYA;EUNGAI;2441;1783;M;19960815;19960815;97500;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1783;M;19960816;19960816;97500;Z;R;RESIDENCE;;;;;
B;164;1799031;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19960819;19960819;80000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;85.69;H;19960826;19960826;235000;R;R;RESIDENCE;;;;;
B;164;1799084;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19960906;19960906;75000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;8.249;H;19960918;19960918;110000;R;R;RESIDENCE;;;;;
B;164;1798980;;;;;;PH UNKYA;EUNGAI;2441;4;H;19961004;19961004;158500;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;809.4;M;19961108;19961108;15387;Z;R;RESIDENCE;;;;;
B;164;1799036;;;;;;PH UNKYA;EUNGAI;2441;2023;M;19961119;19961119;80000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;49.38;H;19961206;19961206;190000;R;R;RESIDENCE;;;;;
B;164;;;;;;;TAMBAN RD;EUNGAI;2441;20.72;H;19961209;19961209;192000;R;R;RESIDENCE;;;;;
B;164;1799027;;;;;;MAIN ST;EUNGAI;2441;1012;M;19970401;19970401;17154;Z;R;RESIDENCE;;;;;
B;164;1800952;;;;;;PH ALLGOMERA;EUNGAI;2441;;;19970722;19970722;500;;R;RESIDENCE;;;;;
B;164;1799080;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19970110;19970110;72000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1226;M;19970117;19970117;100;R;R;RESIDENCE;;;;;
B;164;1799042;;;;;;PH UNKYA;EUNGAI;2441;1145;M;19970211;19970211;21000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;93.18;H;19970310;19970310;260000;R;R;RESIDENCE;;;;;
B;164;1799043;;;;;;PH UNKYA;EUNGAI;2441;1189;M;19970321;19970321;21000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;13.78;H;19970730;19970730;40000;R;R;RESIDENCE;;;;;
B;164;1798858;;;;;;PH UNKYA;EUNGAI;2441;4.856;H;19970730;19970730;60000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1012;M;19970909;19970909;95000;Z;R;RESIDENCE;;;;;
B;164;1799046;;;;;;PH UNKYA;EUNGAI;2441;1493;M;19970930;19970930;19000;Z;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;15.34;H;19971002;19971002;83000;R;R;RESIDENCE;;;;;
B;164;1798922;;;;;;PH UNKYA;EUNGAI;2441;1.072;H;19971030;19971030;94000;R;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;2023;M;19971112;19971112;79000;Z;R;RESIDENCE;;;;;
B;164;1799095;;;;;;PH UNKYA;EUNGAI;2441;1327;M;19971217;19971217;118500;Z;R;RESIDENCE;;;;;
B;164;;;;;;;SOUTHBANK RD;EUNGAI;2441;1.081;H;19970731;19970731;40000;;R;RESIDENCE;;;;;
B;164;1792369;;;;;LOT 4;ALLGOMERA RD;EUNGAI;2441;38.03;H;19980819;19980819;150000;R;R;RESIDENCE;;;;;
B;164;1800976;;;;;;PACIFIC HWY;EUNGAI;2441;;;19980922;19980922;5000;;R;RESIDENCE;;;;;
B;164;1800975;;;;;;PACIFIC HWY;EUNGAI;2441;;;19981208;19981208;2000;;R;RESIDENCE;;;;;
B;164;;;;;;;PH UNKYA;EUNGAI;2441;1169;M;19980227;19980227;18000;Z;R;RESIDENCE;;;;;
B;164;1799045;;;;;;PH UNKYA;EUNGAI;2441;1165;M;19980311;19980311;20000;Z;R;RESIDENCE;;;;;
