B;162;;;;;;;PH OXLEY;PH OXLEY;0;10;H;19900124;19900124;260000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;25;H;19900401;19900401;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;22;H;19900507;19900507;212500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;50;H;19900509;19900509;215000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;5;H;19900809;19900809;129000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;20;H;19900814;19900814;65000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;11;H;19900928;19900928;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;40;H;19901210;19901210;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;27;H;19901214;19901214;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;33;H;19910314;19910314;154000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;1012;M;19910328;19910328;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;8233;M;19910716;19910716;200000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;12;H;19910801;19910801;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;27;H;19910928;19910928;150000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;17;H;19911013;19911013;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;4;H;19911014;19911014;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;46;H;19911028;19911028;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;3;H;19911220;19911220;110000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;4043;M;19920310;19920310;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;32;H;19920603;19920603;70000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;8;H;19921022;19921022;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH OXLEY;PH OXLEY;0;739;M;19921204;19921204;20000;;R;RESIDENCE;;;;;
