B;114;3410170;2;20081006 01:10;;;LOT1;DP 1126735;MINORE;2830;31.13;H;20071109;20080826;3191;;3;CLOSED ROAD;;;;0;AE188860;
B;114;1233450;20;20100823 04:41;;;19 R;LAGOON CREEK RD;MINORE;2830;27.56;H;20100701;20100804;300000;R;R;RESIDENCE;;FG;;0;AF685857;
B;114;1231610;2;20100308 02:37;;;5 L;NORTH MINORE RD;MINORE;2830;13.19;H;20091223;20100203;257000;R;R;RESIDENCE;;HB;;0;AF324559;
B;114;1233469;13;20110228 02:10;;;17 L;LAGOON CREEK RD;MINORE;2830;10.12;H;20110207;20110215;335000;R;R;RESIDENCE;;HB;;0;AG73586;
B;114;1233447;13;20110124 02:17;;;10 R;LAGOON CREEK RD;MINORE;2830;20.23;H;20101027;20101220;338000;R;R;RESIDENCE;;HB;;0;AF984620;
B;114;1233456;10;20110328 01:39;;;52 L;LAGOON CREEK RD;MINORE;2830;9.942;H;20110209;20110311;380000;R;R;RESIDENCE;;HB;;0;AG127361;
B;114;1226471;1;20120430 02:06;;;6 L;DELROY RD;MINORE;2830;10.12;H;20120223;20120405;350000;R;3;HOBBY FARM;;HB;;0;AG936374;
B;114;3669925;23;20121203 01:33;;;;LAGOON CREEK RD;MINORE;2830;8.142;H;20120919;20121031;130000;;V;VACANT LAND;;;;0;AH375514;
B;114;3625029;15;20120305 21:53;;;;CONICA RD;MINORE;2830;9.6;H;20111104;20111216;122000;;V;VACANT LAND;;;;0;AG806258;
B;114;1226470;1;20120507 01:57;;;2 L;DELROY RD;MINORE;2830;10.87;H;20120327;20120420;380000;R;3;HOBBY FARM;;HB;;0;AG948652;
B;114;3718923;17;20130826 01:13;;;9 L;CONICA RD;MINORE;2830;8.162;H;20130624;20130806;165000;;V;VACANT LAND;;;;0;AH942189;
B;114;1233449;6;20130304 01:28;;;16 R;LAGOON CREEK RD;MINORE;2830;26.87;H;20121213;20130204;215000;R5;V;VACANT LAND;;MRR;;0;AH551850;
B;114;1231637;2;20130527 01:08;;;18 R;NORTH MINORE RD;MINORE;2830;14.57;H;20130314;20130424;325000;RU1;R;RESIDENCE;;RSW;;0;AH732513;
B;114;3625029;13;20141222 01:16;;;8 L;CONICA RD;MINORE;2830;9.6;H;20141110;20141203;150000;RU2;R;RESIDENCE;;RFR;;0;AJ110693;
B;114;3818300;13;20141229 01:18;;;;DELROY RD;MINORE;2830;6.315;H;20140507;20141121;3789;;V;VACANT LAND;;;;0;AJ110555;
B;114;1231636;1;20140616 01:14;;;26 R;NORTH MINORE RD;MINORE;2830;60.7;H;20140410;20140522;455000;RU1;R;RESIDENCE;;RSW;;0;AI644410;
B;114;3787809;27;20140901 01:08;;;;CONICA RD;MINORE;2830;26.64;H;20140530;20140725;228000;RU2;V;VACANT LAND;;RFR;;0;AI784326;
B;114;3820411;37;20150119 01:17;FOREST GLEN, MS6;;30 L;DELROY RD;MINORE;2830;17.53;H;20140507;20141121;6135;;V;VACANT LAND;;;;0;AJ123532;
B;114;3625029;24;20150608 01:12;;;8 L;CONICA RD;MINORE;2830;9.6;H;20150415;20150504;160000;RU2;V;VACANT LAND;;RFR;;0;AJ474943;
B;114;1226473;2;20150622 01:13;;;8 L;DELROY RD;MINORE;2830;41.98;H;20150421;20150515;205000;RU2;R;RESIDENCE;;RFR;;0;AJ511388;
B;114;3901695;43;20160118 01:23;;;48 R;LAGOON CREEK RD;MINORE;2830;10.03;H;20151216;20151222;160000;;V;VACANT LAND;;;;0;AK112652;
B;114;1233462;10;20160418 01:15;HALLMARK;;61 L;LAGOON CREEK RD;MINORE;2830;829.2;H;20160216;20160324;790000;RU1;3;FARM;;RSW;;0;AK343473;
B;114;1226470;1;20160912 01:05;;;2 L;DELROY RD;MINORE;2830;10.87;H;20160627;20160808;540000;RU2;R;RESIDENCE;;RFR;;0;AK733459;
B;114;3996742;25;20170206 01:03;;;;LAGOON CREEK RD;MINORE;2830;2.562;H;20160624;20161111;8394;;V;VACANT LAND;;;;0;AK983582;
B;114;3997567;23;20170213 01:05;;;;LAGOON CREEK RD;MINORE;2830;2.768;H;20160627;20161125;9089;;V;VACANT LAND;;;;0;AK993031;
B;114;1236569;13;20170220 01:04;;;;NARROMINE ST;MINORE;2830;2023;M;20161129;20170203;38000;R5;V;VACANT LAND;;MRR;;0;AM162343;
B;114;1230625;4;20171127 01:14;;;147 R;MINORE RD;MINORE;2830;454.3;H;20170721;20171031;1100000;RU1;3;FARM;;RSW;;0;AM899412;
B;114;1226478;5;20180115 01:22;;;2 L;LAGOON CREEK RD;MINORE;2830;10.12;H;20171124;20171218;170000;R5;R;RESIDENCE;;MRR;;0;AN27842;
B;114;3718923;24;20180212 01:13;;;8 R;CONICA RD;MINORE;2830;8.162;H;20171212;20180125;275000;RU2;R;RESIDENCE;;RFR;;0;AN91544;
B;275;1233470;10;20180625 01:18;;;15 L;LAGOON CREEK RD;MINORE;2830;10.12;H;20180531;20180614;385000;R5;R;RESIDENCE;;MRR;;0;AN434727;
B;275;3375390;14;20180625 01:18;FURNLEIGH;;72 L;MINORE RD;MINORE;2830;142.1;H;20180213;20180412;900000;RU2;3;FARM;;RFR;;0;AN425881;
B;275;4185638;13;20190128 01:17;;;;LAGOON CREEK RD;MINORE;2830;10.56;H;20181207;20190118;180000;;V;VACANT LAND;;;;0;AP5100;
B;275;4186353;14;20190128 01:17;;;;LAGOON CREEK RD;MINORE;2830;19.448;H;20160715;20181029;8256;;V;VACANT LAND;;;;0;AN855679;
B;275;1231611;2;20191223 01:04;;;8 L;NORTH MINORE RD;MINORE;2830;13.19;H;20191024;20191216;514000;R5;R;RESIDENCE;;MRR;;0;AP772530;
B;275;1233472;9;20200831 01:04;;;13 L;LAGOON CREEK RD;MINORE;2830;10.12;H;20200713;20200824;465000;R5;3;FARM;;MRR;;0;AQ337818;
B;275;1231635;2;20201207 01:08;;;23 R;NORTH MINORE RD;MINORE;2830;65.17;H;20201016;20201202;660000;RU1;3;FARM;;RRL;;0;AQ609471;
B;275;3669925;34;20201214 01:04;;;33 R;LAGOON CREEK RD;MINORE;2830;8.142;H;20201112;20201210;147000;R5;V;VACANT LAND;;MRR;;0;AQ635969;
B;275;1230623;52;20210830 01:49;;;135 R;MINORE RD;MINORE;2830;12.56;H;20210625;20210820;587000;R5;R;RESIDENCE;;MRR;;0;AR354540;
B;275;1236569;23;20211206 01:50;;;5;NARROMINE ST;MINORE;2830;2023;M;20211019;20211130;70000;R5;V;VACANT LAND;;MRR;;0;AR666738;
B;275;4417358;6;20220425 04:56;;;128 R;MINORE RD;MINORE;2830;13.662;H;20220211;20220325;375000;;V;VACANT LAND;;;;0;AR991719;
B;275;4417358;18;20220725 01:16;;;128 R;MINORE RD;MINORE;2830;13.662;H;20220707;20220715;187500;R5;V;VACANT LAND;;MRR;;50;AS308591;
B;275;1233455;8;20221003 02:06;KAKADU;;50 L;LAGOON CREEK RD;MINORE;2830;9.434;H;20220908;20220926;150000;R5;R;RESIDENCE;;MRR;;0;AS500584;
B;275;4472533;32;20230313 01:08;;;;MINORE RD;MINORE;2830;24.619;H;20220506;20221208;14870;;V;VACANT LAND;;;;0;AS835458;
B;275;1233448;8;20230424 01:13;;;15 R;LAGOON CREEK RD;MINORE;2830;66.06;H;20230309;20230414;690000;R5;R;RESIDENCE;;MRR;;0;AT6380;
B;275;1226471;1;20240506 01:25;;;6 L;DELROY RD;MINORE;2830;10.12;H;20240327;20240501;1010000;RU2;R;RESIDENCE;;RFR;;0;AU30314;
B;275;4556924;20;20240624 01:08;;;;NARROMINE ST;MINORE;2830;8971;M;20240422;20240603;285000;;V;VACANT LAND;;;;0;AU121161;
B;275;3820421;32;20240930 01:08;FOREST GLEN, MS6;;30 L;DELROY RD;MINORE;2830;794.43;H;20240912;20240924;2750000;RU1;3;FARM;;RSW;;0;AU442861;
B;275;1233456;12;20250505 01:23;;;52 L;LAGOON CREEK RD;MINORE;2830;9.942;H;20250416;20250428;750000;R5;R;RESIDENCE;;MRR;;0;AV10609;
B;275;3901695;27;20250804 01:12;;;48 R;LAGOON CREEK RD;MINORE;2830;10.03;H;20250507;20250730;850000;R5;R;RESIDENCE;;LRR;;;AV285634;
B;275;3901695;243;20250811 01:21;;;48 R;LAGOON CREEK RD;MINORE;2830;10.03;H;20250507;20250730;850000;R5;R;RESIDENCE;;LRR;;;AV285634;
B;275;3669925;30;20250818 01:14;;;33 R;LAGOON CREEK RD;MINORE;2830;8.142;H;20250703;20250814;900000;R5;R;RESIDENCE;;LRR;;;AV330185;
B;114;;;;;;15R;LAGOON CREEK RD;MINORE;2830;66;H;19900704;19900704;160000;;R;RESIDENCE;;;;;
B;114;;;;;;10R;LAGOON CREEK RD;MINORE;2830;324;H;19911003;19911003;200000;;R;RESIDENCE;;;;;
B;114;;;;;;61L;LAGOON CREEK RD;MINORE;2830;1231;H;19921126;19921126;220000;;R;RESIDENCE;;;;;
B;114;;;;;;;NARROMINE ST;MINORE;2830;5883;M;20000127;20000127;530000;R;R;RESIDENCE;;;;;
