B;158;4293325;6;20200601 01:02;;;;HILDERBRANDS RD;DAIRY FLAT;2474;138.4;H;20200424;20200520;410000;;V;VACANT LAND;;;;0;AQ115005;
B;158;4150506;2;20180903 01:16;;;;SUMMERLAND WAY;DAIRY FLAT;2474;7.536;H;20170725;20180719;11233;;V;VACANT LAND;;;;0;AN548739;
B;158;4293325;4;20220815 01:12;;;100;HILDERBRANDS RD;DAIRY FLAT;2474;138.4;H;20220718;20220809;543980;RU1;V;VACANT LAND;;RPE;;0;AS377147;
B;158;4293325;7;20210419 01:02;;;100;HILDERBRANDS RD;DAIRY FLAT;2474;138.4;H;20210324;20210415;525000;RU1;V;VACANT LAND;;RPE;;0;AQ962403;
B;158;1743595;3;20251124 01:10;;;12;BURNETTS LANE;DAIRY FLAT;2474;15.63;H;20251007;20251118;900000;RU1;R;RESIDENCE;;RRU;;;AV621429;
B;158;4293326;5;20220725 01:12;;;100;HILDERBRANDS RD;DAIRY FLAT;2474;246;H;20220512;20220715;1690000;RU1;3;FARM;;RPE;;0;AS311399;
B;158;1743595;11;20030317 13:57;;;5058;SUMMERLAND WAY;DAIRY FLAT;2470;15.63;H;20030203;20030228;160000;R;3;FARM;;RD;;;9424652;
B;158;3130274;14;20041101 12:26;;;;SUMMERLAND WAY;DAIRY FLAT;2470;543.7;H;20040715;20040921;850000;;3;FARM;;;;0;AA995581;
B;158;1743604;14;20070901 01:35;;;4785;SUMMERLAND WAY;DAIRY FLAT;2474;1.538;H;20070628;20070807;195000;R;R;RESIDENCE;;RB;;0;AD345418;
B;158;1743595;9;20080414 01:16;;;12;BURNETTS LANE;DAIRY FLAT;2474;15.63;H;20080125;20080207;385000;R;R;RESIDENCE;;RU;;0;AD875818;
B;158;1743595;11;20080421 01:17;;;12;BURNETTS LANE;DAIRY FLAT;2474;15.63;H;20080125;20080207;385000;R;R;RESIDENCE;;RU;;0;AD875818;
B;158;1743593;3;20080804 01:13;;;4922;SUMMERLAND WAY;DAIRY FLAT;2474;6.17;H;20080506;20080606;100000;R;V;VACANT LAND;;RW;;0;AE103067;
B;158;1743593;7;20080811 01:14;;;4922;SUMMERLAND WAY;DAIRY FLAT;2474;6.17;H;20080506;20080606;100000;R;V;VACANT LAND;;RW;;0;AE103067;
