B;138;1446368;;;;;55;WINDSOR AV;CROYDON PK;0;;;19920725;19920725;137500;A;R;RESIDENCE;;;;;
B;138;1446389;;;;;9;WINDSOR AV;CROYDON PK;0;;;19931106;19931106;210000;A;R;RESIDENCE;;;;;
B;138;1446368;;;;;55;WINDSOR AV;CROYDON PK;0;;;19951216;19951216;192000;A;R;RESIDENCE;;;;;
B;138;1446349;;;;;52;WINDSOR AV;CROYDON PK;0;;;19970614;19970614;258000;A;R;RESIDENCE;;;;;
B;138;1446368;;;;;55;WINDSOR AV;CROYDON PK;0;;;19970531;19970531;215000;A;R;RESIDENCE;;;;;
