B;241;2983950;26;20030501 13:04;;;;BELBORA CREEK RD;BELBORA CREEK;2422;265.7;H;20021212;20030123;2369380;;3;FARM;;;RGO;;4376517;
B;241;2641900;22;20030516 12:03;;;;BELBORA CREEK RD;BELBORA CREEK;2422;188;H;20030417;20030417;275000;R;3;FARM RURAL;;RC;;;9571104;
B;241;2641894;4;20100628 04:56;;;1255;BELBORA CREEK RD;BELBORA CREEK;2422;342.3;H;20100423;20100604;950000;R;3;FARM;;RB;;0;AF560767;
B;241;3350639;4;20111010 01:42;;;916;BELBORA CREEK RD;BELBORA CREEK;2422;7382;M;20110804;20110915;430000;RU1;3;FARM;;RRB;;0;AG508768;
