B;162;;;;;;;PH TAREE;PH TAREE;0;140;H;19910722;19910722;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH TAREE;PH TAREE;0;17;H;19930228;19930228;0;;R;RESIDENCE;;;;;
