B;221;2961149;54;20030619 14:40;;;LOT129;HOLROYD GARDENS PATENT SQUARE;HOLROYD GARDENS;2142;;;20030502;20030606;145000;;V;VACANT LAND;;;;0;9677636;
B;221;2961152;87;20030516 12:01;;;LOT132;REFRACTORY COURT;HOLROYD GARDENS;2142;;;20030224;20030331;180000;;3;;;;;;9521375;
