B;089;;123;20030501 12:40;;;UNIT8/1;HUNTER STREET;PARRA;2150;;;20011219;20030417;310000;;R;RESIDENCE;8;;;;9552097;
B;089;;184;20030701 14:19;;;UNIT4,1;HUNTER STREET;PARRA;2150;;;20030410;20030522;392500;;R;RESIDENCE;4;;;0;9692452;
B;089;;181;20030516 10:23;;18;1;HUNTER ST;PARRA;2150;;;20020318;20030415;400000;;R;RESIDENCE;18;;;;9561311;
