B;219;4011670;29;20170403 01:08;;;LOT 135;THE GALLERY STAGE ONE;REDBANK, NORTH RICHMOND;2754;;;20160729;20170320;306000;;V;VACANT LAND;;;;0;AM261576;
B;219;4011682;23;20170417 01:09;;;LOT147;MANTLE AVE;REDBANK NORTH RICHMOND;2754;;;20160822;20170320;208111;;V;VACANT LAND;;;;0;AM288029;
