B;656;2742824;43;20070101 01:15;;;122;CUTTY CREEK RD;BOBS CREEK;2443;10;H;20060110;20060207;395000;R;R;RESIDENCE;;TF;;0;AC815900;
B;656;2742829;77;20060201 01:27;;;44;CEDAR WOOD LANE;BOBS CREEK;2443;14.85;H;20051007;20051222;860000;R;3;FARM;;TF;;0;AC36589;
B;656;2920309;32;20081006 01:18;;;270;BOBS CREEK RD;BOBS CREEK;2443;12.218;H;20080812;20080905;395000;R;R;RESIDENCE;;TF;;0;AE225522;
B;656;2742831;22;20090119 01:34;;;24;GORDONBROOK RD;BOBS CREEK;2443;4;H;20080709;20081208;378000;R;R;RESIDENCE;;TE;;0;AE408162;
B;656;2742812;35;20101220 02:24;;;115;BOBS CREEK RD;BOBS CREEK;2443;5.041;H;20101001;20101115;600000;R;R;RESIDENCE;;TE;;0;AF937702;
B;656;2742826;43;20100712 06:11;;;127;CUTTY CREEK RD;BOBS CREEK;2443;5.026;H;20100528;20100618;425000;R;R;RESIDENCE;;TE;;0;AF598477;
B;656;3545586;12;20101108 06:37;;;;ROSENEATH RD;BOBS CREEK;2443;48.56;H;20100813;20101012;398000;;V;VACANT LAND;;;;0;AF826074;
B;656;2742811;37;20101108 06:38;;;75;BOBS CREEK RD;BOBS CREEK;2443;19.91;H;20100805;20100902;420000;R;3;FARM/RURAL;;TF;;0;AF841291;
B;656;3617344;7;20120109 03:27;;;;ROSENEATH RD;BOBS CREEK;2443;42.86;H;20101115;20111115;349000;;V;VACANT LAND;;;;0;AG631158;
B;656;3617345;8;20120109 03:27;;;;ROSENEATH RD;BOBS CREEK;2443;41.09;H;20100630;20111114;285000;;V;VACANT LAND;;;;0;AG622482;
B;656;2742828;26;20120326 02:11;;;33;CEDAR WOOD LANE;BOBS CREEK;2443;6.47;H;20120131;20120313;665000;RU1;3;FARMLAND;;RTF;;0;AG876903;
B;656;3617344;10;20130121 01:38;;;;BOBS CREEK RD;BOBS CREEK;2443;42.86;H;20121114;20121212;250000;RU1;V;VACANT LAND;;RTF;;0;AH482242;
B;656;2742821;55;20140825 01:15;;;22;GORDONBROOK RD;BOBS CREEK;2443;17.67;H;20140612;20140730;738000;RU1;R;RESIDENCE;;RTF;;0;AI817643;
B;656;2742754;33;20140120 01:28;;;18;GORDONBROOK RD;BOBS CREEK;2443;1.165;H;20131123;20140106;495000;RU1;R;RESIDENCE;;RTF;;0;AI303083;
B;656;2742832;28;20150216 01:18;;;75;BLUNDELL RD;BOBS CREEK;2443;13.44;H;20141126;20150130;550000;RU1;R;RESIDENCE;;RTF;;0;AJ238856;
B;656;2742820;43;20151005 01:23;;;187;CUTTY CREEK RD;BOBS CREEK;2443;20.25;H;20150818;20150915;420000;RU1;R;RESIDENCE;;RTF;;0;AJ852948;
B;656;2742821;36;20161031 01:09;;;22;GORDONBROOK RD;BOBS CREEK;2443;17.67;H;20160623;20160929;820000;RU1;R;RESIDENCE;;RTF;;0;AK851926;
B;656;3617345;5;20171016 01:08;;;8;ROSENEATH RD;BOBS CREEK;2443;41.09;H;20170901;20170929;300000;RU1;V;VACANT LAND;;RTF;;0;AM800956;
B;656;2742760;62;20180226 01:23;;;90;SPRING CREEK RD;BOBS CREEK;2443;42.19;H;20171108;20180123;870000;RU1;R;RESIDENCE;;RTF;;0;AN133432;
B;656;2742752;29;20190513 01:08;;;99;BOBS CREEK RD;BOBS CREEK;2443;20.23;H;20190411;20190508;525000;RU1;R;RESIDENCE;;RTF;;0;AP238572;
B;656;2742835;45;20191021 01:12;;;4;CEDAR WOOD LANE;BOBS CREEK;2443;1.021;H;20190829;20191010;416000;RU1;R;RESIDENCE;;RTF;;0;AP595826;
B;656;2742824;34;20191028 01:11;;;122;CUTTY CREEK RD;BOBS CREEK;2443;10;H;20190914;20191018;660000;RU1;R;RESIDENCE;;RTF;;0;AP617179;
B;656;2742755;48;20191125 01:03;;;130;BOBS CREEK RD;BOBS CREEK;2443;11.15;H;20190815;20191113;750000;RU1;R;RESIDENCE;;RTF;;0;AP679117;
B;656;2742820;49;20191125 01:03;;;187;CUTTY CREEK RD;BOBS CREEK;2443;20.25;H;20191018;20191115;565000;RU1;R;RESIDENCE;;RTF;;0;AP688886;
B;656;2742814;23;20200427 01:03;;;215;ROSENEATH RD;BOBS CREEK;2443;10.15;H;20200122;20200421;910000;RU1;R;RESIDENCE;;RTF;;0;AQ48871;
B;656;2742831;42;20210628 01:07;;;24;GORDONBROOK RD;BOBS CREEK;2439;4;H;20210602;20210622;750000;RU1;R;RESIDENCE;;RTF;;0;AR165872;
B;656;2920310;28;20220124 09:59;;;186;BOBS CREEK RD;BOBS CREEK;2439;39.97;H;20211122;20220119;2000000;RU1;R;RESIDENCE;;RTF;;0;AR814048;
B;656;2742826;43;20220704 01:19;;;127;CUTTY CREEK RD;BOBS CREEK;2439;5.026;H;20220513;20220627;1333000;RU1;R;RESIDENCE;;RTF;;0;AS251833;
B;656;2920309;2;20240122 01:09;;;270;BOBS CREEK RD;BOBS CREEK;2439;12.218;H;20231202;20240115;1300000;RU1;R;RESIDENCE;;RTF;;0;AT757386;
B;656;2920309;4;20240325 01:08;;;270;BOBS CREEK RD;BOBS CREEK;2439;12.218;H;20240216;20240315;1700000;RU1;R;RESIDENCE;;RTF;;0;AT908954;
B;656;2742752;61;20241216 01:09;;;99;BOBS CREEK RD;BOBS CREEK;2439;20.23;H;20240626;20241206;1500000;RU1;R;RESIDENCE;;RTF;;0;AU653246;
B;656;2920310;2;20250519 01:24;;;186;BOBS CREEK RD;BOBS CREEK;2439;39.97;H;20240312;20250513;1710000;RU1;R;RESIDENCE;;RTF;;0;AV55226;
