B;209;2052595;;;;;3;BRIGHTON BLV;BONDI NTH;0;;;19920207;19920207;175000;A;R;RESIDENCE;;;;;
B;209;;;;;;3;BRIGHTON BLV;BONDI NTH;0;;;19921020;19921020;100000;A;R;RESIDENCE;;;;;
B;209;2052595;;;;;3;BRIGHTON BLV;BONDI NTH;0;;;19950706;19950706;221000;A;R;RESIDENCE;;;;;
B;209;;;;;;3;BRIGHTON BLV;BONDI NTH;0;;;20000309;20000309;385000;A;R;RESIDENCE;;;;;
