B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;4;H;19900226;19900226;41000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;757;M;19900302;19900302;45000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;4;H;19900306;19900306;35000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;51;H;19900322;19900322;385000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;820;M;19900418;19900418;43000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;9;H;19900501;19900501;115000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;8;H;19900528;19900528;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;35;H;19900622;19900622;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;4;H;19900803;19900803;188000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;13;H;19900815;19900815;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;20;H;19901114;19901114;224000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;53;H;19901210;19901210;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;62;H;19910110;19910110;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;2;H;19910711;19910711;75000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;91;H;19910719;19910719;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;12;H;19910807;19910807;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;7252;M;19910807;19910807;10;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;4047;M;19910821;19910821;27000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;1;H;19910912;19910912;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;33;H;19911002;19911002;78000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;26;H;19911008;19911008;25000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;16;H;19911113;19911113;20;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;4;H;19911125;19911125;55000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;57;H;19920610;19920610;17750;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;2;H;19920630;19920630;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;42;H;19920812;19920812;170000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;29;H;19920921;19920921;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;34;H;19921109;19921109;208000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;58;H;19921109;19921109;367000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LANSDOWNE;PH LANSDOWNE;0;16;H;19930228;19930228;0;;R;RESIDENCE;;;;;
